,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
5077,Jonaldo Monteiro,"LB, LWB, LM",70,70,21,1700000.0,5000.0,2024.0,74,66,61,64,66,71,55,54,67,75,74,64,65,66,81,179
4452,M. Melluso,LB,71,79,23,4000000.0,9000.0,2023.0,74,61,69,67,69,66,68,55,65,76,72,66,70,70,69,170
6965,E. Wekesser,"LB, ST, CAM",68,73,23,1700000.0,4000.0,2022.0,74,61,66,61,64,65,66,56,56,75,74,61,60,62,81,186
9651,L. Ayala,"LB, LM",66,67,27,900000.0,500.0,2022.0,74,61,65,62,65,63,64,68,56,75,74,61,60,63,70,170
3702,L. Koutris,LB,72,74,25,2700000.0,900.0,2022.0,74,64,71,67,76,62,68,72,61,83,67,68,68,65,77,170
6935,R. Rebolledo,"RB, LB",68,75,24,2300000.0,4000.0,2021.0,74,55,67,63,64,67,65,35,60,74,74,64,63,65,75,171
3897,K. Rausch,"LB, LM",71,71,31,1400000.0,8000.0,2022.0,74,70,71,68,72,70,70,71,71,75,73,71,66,68,69,181
13510,Z. Francis-Angol,"LWB, LB, CB",62,62,28,350000.0,2000.0,2022.0,74,53,57,57,55,56,57,53,54,73,74,57,58,58,74,173
2733,R. Gagliolo,"LB, CB",73,73,31,2200000.0,29000.0,2023.0,74,53,64,72,66,66,56,33,57,75,73,69,75,76,74,180
14084,J. Rodríguez,"LB, LM",62,69,22,775000.0,500.0,2025.0,74,56,62,57,59,62,62,39,56,71,76,58,55,61,62,180
16685,K. Ouattara,"LB, LWB",58,64,22,300000.0,700.0,2022.0,74,39,60,55,44,44,59,30,29,72,76,57,57,59,60,174
10993,J. Infante,LB,65,70,25,975000.0,3000.0,2023.0,74,51,58,61,60,56,58,37,38,75,73,60,63,65,68,177
12118,F. Mora,"LB, LM",64,69,25,800000.0,500.0,2022.0,74,59,60,59,65,62,62,38,57,73,74,60,58,61,69,173
7032,T. Koga,"LB, CB",68,74,22,1800000.0,4000.0,2022.0,74,55,62,65,61,65,60,39,57,71,76,66,65,65,77,182
10923,G. Smal,LB,65,72,23,1400000.0,2000.0,2023.0,74,65,62,57,71,64,63,66,67,72,76,55,62,61,70,183
2266,Kaimo Lima,"CB, CDM, LB",74,74,25,4100000.0,18000.0,2024.0,74,69,68,75,70,74,68,52,77,72,76,74,70,76,61,188
1155,R. Bertrand,LB,76,76,31,5500000.0,70000.0,2023.0,74,72,75,73,75,76,76,71,69,75,73,70,75,76,70,179
2967,J. Torunarigha,"CB, LB",73,81,23,6500000.0,25000.0,2023.0,74,63,65,75,56,69,67,34,73,73,75,73,75,76,70,191
7265,U. Meraş,"LB, LWB",68,71,25,1500000.0,14000.0,2024.0,74,60,64,64,65,65,65,57,58,72,75,64,65,66,81,178
9383,R. Herrmann,"LM, LB",66,66,27,900000.0,3000.0,2022.0,74,64,68,52,66,66,68,67,63,78,70,51,54,53,72,181
10781,A. Țigănașu,LB,65,65,31,525000.0,3000.0,2022.0,74,59,53,61,64,63,43,53,55,71,76,64,58,61,78,179
3154,K. Gibbs,"LB, LWB",72,72,31,1700000.0,6000.0,2022.0,74,68,72,69,70,72,71,66,65,73,74,70,69,69,69,179
12988,A. Ngouyamsa,"RB, LB",63,72,20,1000000.0,850.0,2022.0,74,47,61,63,54,55,67,39,35,75,74,61,66,67,62,176
7808,J. Cornejo,LB,67,67,31,750000.0,4000.0,2021.0,74,63,63,64,65,64,65,72,64,72,75,63,65,65,70,177
17868,N. Poojary,"RM, RB, LB",55,56,25,150000.0,500.0,2023.0,74,46,57,38,47,49,57,45,44,73,75,39,33,36,66,178
17869,P. Lakra,"LB, RB",55,62,23,240000.0,500.0,2022.0,74,43,51,49,49,45,49,47,41,72,75,48,49,51,63,170
12815,M. Amundsen,LB,63,72,23,1000000.0,1000.0,2022.0,74,53,62,59,60,59,62,44,52,72,75,58,57,64,63,179
1220,L. Kurzawa,LB,76,76,28,7000000.0,59000.0,2024.0,74,72,76,73,75,75,76,69,67,77,71,70,73,75,72,182
4451,T. Mitchell,LB,71,79,21,4000000.0,20000.0,2025.0,74,56,66,71,66,61,65,51,53,76,73,74,71,74,71,180
9356,J. Sagredo,"LB, LM, RB",66,67,27,900000.0,500.0,2021.0,74,51,61,61,67,53,52,32,54,74,74,64,61,59,70,179
1357,B. Henrichs,"RB, LB, RM",76,79,24,9500000.0,46000.0,2025.0,74,71,75,73,74,74,76,73,66,74,74,73,74,74,74,183
1343,O. Boscagli,"CB, LB, CDM",76,81,23,10000000.0,14000.0,2025.0,74,73,74,77,73,78,73,52,78,72,75,76,77,76,74,181
12535,L. Page,LB,63,68,25,650000.0,2000.0,2023.0,74,54,61,61,62,57,62,36,52,73,75,62,62,62,54,178
14427,J. Reckord,"LWB, LB",61,61,29,300000.0,500.0,2022.0,74,52,58,57,56,55,56,49,49,73,75,57,57,58,71,178
8516,Á. Gracia,"LB, LM",67,67,32,700000.0,500.0,2021.0,74,62,55,62,67,60,46,50,54,71,77,60,60,65,90,174
794,A. Diallo,"CB, LB",78,82,25,17500000.0,62000.0,2024.0,74,71,76,78,69,78,75,58,76,72,76,77,81,78,74,187
3997,Juankar,"LB, LWB",71,71,31,1400000.0,550.0,2022.0,74,66,72,65,72,70,69,72,69,73,74,67,65,63,71,178
14650,G. Nurse,"LB, LWB, CM",61,71,22,700000.0,2000.0,2023.0,74,57,61,54,57,59,60,56,56,75,74,54,55,57,72,181
1616,S. Dallas,"CM, LB, RB",75,75,30,5500000.0,63000.0,2024.0,74,70,73,73,66,76,73,57,70,73,75,73,71,76,92,183
5396,Franquesa,"LB, LM, LWB",70,77,24,3000000.0,11000.0,2025.0,74,60,65,67,65,71,63,42,54,75,73,61,73,74,65,174
15459,Z. Bassong,"LWB, CB, LB",60,67,22,475000.0,1000.0,2022.0,74,54,63,54,56,57,65,55,52,77,71,51,57,57,65,178
14828,Adrián Bernabé,"CAM, LW, LB",61,76,20,800000.0,4000.0,2024.0,74,57,69,43,57,56,68,62,55,77,71,45,41,49,60,175
2852,M. Matvienko,"CB, LB",73,80,25,5500000.0,750.0,2025.0,74,62,63,74,66,73,60,37,62,73,75,76,75,77,74,181
7304,R. Boboc,"RB, LB",68,76,22,2600000.0,4000.0,2024.0,74,62,63,64,64,64,61,55,60,73,74,62,65,67,81,180
11714,M. Real,"LB, CDM",64,72,21,1300000.0,1000.0,2021.0,74,56,63,60,63,63,65,47,58,73,74,59,61,64,66,180
6112,K. Nagato,LB,69,71,26,1600000.0,5000.0,2022.0,74,67,64,64,70,64,63,67,65,73,74,62,63,65,89,173
989,M. Targett,LB,77,82,25,14500000.0,52000.0,2025.0,74,72,72,73,81,74,72,77,65,73,74,74,72,75,78,183
10229,Rao Weihui,"LB, LM",65,65,32,500000.0,2000.0,2021.0,74,56,56,61,65,58,55,65,58,75,73,65,58,62,76,176
13137,S. Rumbullaku,LB,63,63,29,425000.0,2000.0,2022.0,74,52,59,58,58,57,54,44,48,77,72,57,61,62,72,172
8481,K. Sardella,"RB, LB",67,80,19,2300000.0,4000.0,2025.0,74,65,72,60,67,72,72,55,67,76,72,57,65,67,62,177
18519,M. Brems,"LB, LM",53,69,19,230000.0,1000.0,2023.0,74,42,47,47,47,45,46,44,31,75,73,45,50,51,57,191
14655,J. Italiano,"LM, RM, LB",61,73,19,775000.0,3000.0,2024.0,74,56,67,46,55,60,68,63,56,77,72,39,49,57,55,177
1546,Kiko Femenía,"RB, LB",75,75,30,4800000.0,42000.0,2024.0,74,70,74,70,76,74,72,65,63,76,72,71,73,72,77,174
3400,E. Brítez,"CB, LB, RB",72,72,29,2000000.0,11000.0,2022.0,74,59,63,71,64,65,62,44,66,73,74,71,77,72,81,180
4369,D. Warmerdam,LB,71,74,25,2300000.0,9000.0,2023.0,74,66,73,66,68,66,73,71,65,72,75,66,65,64,86,180
10063,G. Leigh,"LB, LWB",65,67,26,800000.0,2000.0,2022.0,74,53,61,62,60,55,61,34,51,73,74,62,62,62,71,180
10058,M. Al Olayan,"RB, LB",65,66,26,775000.0,9000.0,2023.0,74,60,64,61,58,63,62,55,59,74,74,61,56,66,81,170
12687,S. Hart,"LWB, LB",63,68,24,675000.0,2000.0,2022.0,74,54,61,58,59,54,62,54,51,73,75,59,60,60,71,183
7609,K. Kanak,"LB, LM, RM",67,67,30,875000.0,6000.0,2023.0,74,65,69,62,69,67,69,69,66,75,73,61,61,63,71,180
14776,K. Al Dawsari,"CB, LB",61,70,22,700000.0,5000.0,2026.0,74,45,51,59,43,52,50,38,49,72,76,59,58,59,73,181
1055,R. Perraud,LB,77,83,23,15500000.0,41000.0,2025.0,74,75,74,72,77,77,75,72,72,74,74,73,70,74,86,173
13916,S. Mackie,"LB, LWB",62,67,22,575000.0,1000.0,2022.0,75,56,63,55,63,57,63,54,54,74,76,52,60,57,67,173
4104,J. Mombris,LB,71,71,33,975000.0,6000.0,2023.0,75,59,64,67,69,63,63,58,54,74,76,67,67,68,89,187
3180,Fábio,"LB, RB",72,72,30,2000000.0,17000.0,2022.0,75,69,73,70,70,73,71,57,67,74,76,71,71,70,63,172
16465,Y. Martínez,LB,59,69,21,475000.0,550.0,2025.0,75,46,55,51,60,51,50,33,38,73,76,50,53,57,80,173
8074,Vítor Costa,LB,67,68,27,1100000.0,4000.0,2022.0,75,58,66,62,65,58,66,68,55,77,73,59,69,66,72,182
7102,V. Kravets,LB,68,71,23,1500000.0,4000.0,2022.0,75,60,65,64,68,65,65,53,52,74,75,63,65,65,67,183
4093,B. Kololli,"LM, ST, LB",71,71,29,1800000.0,4000.0,2024.0,75,66,73,54,68,66,73,61,65,73,76,47,56,60,69,184
10698,T. Ishihara,"LB, LM",65,65,28,650000.0,2000.0,2022.0,75,62,66,59,64,63,66,62,62,73,77,57,58,60,66,172
15163,J. Tello,LB,61,71,19,675000.0,500.0,2022.0,75,54,55,56,59,55,54,55,50,75,75,55,55,58,68,175
4209,U. Garcia,"LB, LM",71,75,25,2400000.0,10000.0,2022.0,75,61,67,66,70,69,68,60,61,72,78,65,69,69,83,183
16454,M. Grudziński,LB,59,67,21,475000.0,550.0,2022.0,75,39,54,57,46,34,52,31,36,74,76,55,57,59,74,187
14637,A. Koiki,LB,61,66,21,475000.0,2000.0,2022.0,75,52,59,55,58,56,58,48,49,74,75,51,57,57,67,187
16522,B. Wyatt,LB,58,62,25,275000.0,2000.0,2022.0,75,48,55,53,54,51,50,42,40,76,74,54,52,55,69,173
8003,N. Kijewski,LB,67,70,25,1200000.0,2000.0,2022.0,75,60,67,63,65,61,66,57,67,78,72,60,65,64,71,176
11024,I. Dolček,"LM, LB",65,76,21,1600000.0,500.0,2023.0,75,58,67,48,72,58,69,54,54,79,72,44,51,50,70,181
14115,O. Schönfelder,"LW, RW, LB",62,76,20,950000.0,2000.0,2023.0,75,56,64,47,60,58,63,58,54,76,74,40,52,53,55,181
16061,S. Sissoko,"RB, LB",59,67,22,475000.0,3000.0,2023.0,75,55,58,53,52,61,56,46,60,76,74,50,57,58,67,186
2868,Caio Chissano,"LB, LM",73,73,33,1600000.0,26000.0,2024.0,75,65,70,71,70,71,71,43,66,77,73,72,73,74,68,173
4507,B. Mykhaylichenko,LB,71,75,24,2500000.0,11000.0,2024.0,75,67,70,66,70,71,70,67,65,74,76,66,70,68,76,179
7906,Jeong Woo Jae,"LWB, LB, RB",67,67,29,900000.0,3000.0,2022.0,75,61,66,62,66,64,65,55,60,72,78,63,56,62,76,179
7171,R. Norrington-Davies,"LWB, LB",68,76,22,2600000.0,9000.0,2024.0,75,56,62,64,66,62,61,55,50,76,74,66,63,68,78,181
10555,J. Brown,"LB, LWB, LW",65,73,22,1500000.0,2000.0,2023.0,75,57,62,61,61,60,62,54,53,72,78,61,61,65,68,175
4525,G. Mensah,"LB, LWB",71,78,22,3600000.0,13000.0,2022.0,75,64,71,65,71,68,71,66,61,77,74,60,71,70,71,178
4520,N. Rasskazov,"RB, LB",71,76,23,2600000.0,24000.0,2022.0,75,64,71,68,65,75,73,40,67,74,75,67,71,74,63,180
14320,E. Wild,"LB, LM",62,70,21,850000.0,3000.0,2022.0,75,57,63,57,59,62,61,57,57,76,75,55,60,62,62,176
2867,Lúcio Calegario,"CM, LB",73,73,29,3000000.0,30000.0,2024.0,75,69,70,66,62,77,70,62,72,73,77,72,68,70,92,169
10014,R. Kristiansen,LB,65,65,33,375000.0,1000.0,2021.0,75,56,62,60,60,60,59,48,55,76,75,62,62,62,70,183
14214,N. Contreras,"LB, LM",62,73,21,850000.0,500.0,2025.0,75,48,57,58,55,55,52,33,38,75,75,58,56,60,65,173
14844,L. Colmenarez,"RB, LB",61,61,32,230000.0,500.0,2021.0,75,49,57,53,66,56,52,34,26,75,75,49,54,58,64,176
14877,S. Mokono,"RB, LB",61,69,22,700000.0,2000.0,2024.0,75,48,59,58,58,50,60,38,42,76,74,58,57,61,63,188
9990,T. Grøgaard,"LB, LW, CM",65,65,27,700000.0,1000.0,2023.0,75,60,64,60,62,62,61,60,51,79,72,59,60,63,72,180
14824,Y. Larouci,LB,61,77,20,825000.0,2000.0,2026.0,75,52,62,56,57,54,63,50,49,76,75,55,56,60,60,175
7220,Paris Adot,"RB, LB",68,68,31,875000.0,4000.0,2022.0,75,62,64,62,65,62,59,62,57,76,74,60,65,63,86,180
14826,R. Adebisi,"RB, LB",61,70,20,675000.0,1000.0,2022.0,75,52,58,55,58,56,57,44,46,78,73,56,55,58,68,175
3966,D. Appiah,"RB, LB",71,71,29,1600000.0,15000.0,2023.0,75,59,63,69,61,61,59,60,56,73,76,73,68,69,89,179
3018,R. Aït Nouri,"LWB, LB",73,84,20,6500000.0,35000.0,2026.0,75,63,73,70,73,69,75,64,56,75,75,68,72,74,65,179
2625,Juan Cruz,"LB, LWB",73,73,28,2800000.0,21000.0,2023.0,75,60,63,69,73,65,58,59,58,78,73,70,70,71,79,180
15289,C. Coll,"LB, CB",60,60,29,220000.0,550.0,2021.0,75,49,53,55,50,53,48,48,51,75,75,57,53,55,82,178
3355,R. Durmisi,"LB, LWB, LM",72,72,27,2300000.0,32000.0,2023.0,75,70,72,69,72,70,73,72,63,74,75,68,70,70,72,168
4679,İ. Köybaşı,"LB, LM",70,70,31,1200000.0,13000.0,2023.0,75,71,73,64,72,74,74,76,70,74,75,56,64,70,73,178
4675,Ríos Reina,"LB, LM",70,70,31,1200000.0,5000.0,2022.0,75,67,67,63,71,65,68,80,64,71,79,61,68,63,80,180
14377,David Cuenca,"LB, LWB",62,77,19,900000.0,10000.0,2022.0,75,52,57,57,59,56,60,51,42,74,75,58,57,57,68,180
10786,M. Velisar,"LB, LM",65,69,22,975000.0,2000.0,2022.0,75,60,59,61,62,62,56,55,60,69,79,61,64,62,66,178
14353,H. Lawrence,"RB, LB",62,78,19,1000000.0,850.0,2023.0,75,52,60,57,58,55,58,44,43,74,75,57,57,59,68,178
10911,T. Ndicka Matam,"LWB, LB, LM",65,76,21,1500000.0,2000.0,2023.0,75,57,69,59,61,60,68,53,56,79,72,58,65,64,62,170
13991,J. Cabal,LB,62,72,20,825000.0,500.0,2023.0,75,45,58,59,54,55,56,29,40,74,76,60,59,58,70,185
4584,V. Korniienko,LB,71,82,22,4000000.0,500.0,2025.0,75,71,70,65,78,73,73,68,71,76,75,62,71,66,82,175
7930,M. Komenda,"CB, LB",67,71,24,1300000.0,7000.0,2023.0,75,52,59,67,53,59,56,45,54,73,77,66,67,68,67,184
2677,Nacho,"LB, LWB",73,73,32,2100000.0,9000.0,2022.0,75,65,68,69,73,62,62,72,65,77,73,64,69,74,84,175
2991,K. Wagner,"LB, LWB, LM",73,76,24,3800000.0,6000.0,2022.0,75,62,68,70,70,72,69,59,65,73,76,71,73,73,81,182
11892,L. Kwadwo,"LB, CB",64,69,24,825000.0,2000.0,2023.0,75,53,59,61,59,60,58,50,50,72,78,59,62,64,62,187
8211,J. Pendant,LB,67,72,24,1400000.0,2000.0,2021.0,75,56,60,63,63,63,63,43,59,75,75,62,64,67,83,177
9187,H. Coulson,"LB, LM",66,74,23,1800000.0,7000.0,2022.0,75,56,65,61,64,59,66,46,47,76,75,61,64,64,68,172
5862,Jiang Zhipeng,"LB, LM, LWB",69,69,32,975000.0,6000.0,2022.0,75,69,67,64,73,68,68,77,65,75,75,66,62,67,73,178
5838,Iván Rodríguez,"RB, LB",69,74,25,1900000.0,4000.0,2023.0,75,58,65,64,64,63,65,58,59,74,76,64,70,66,81,180
12180,J. Marshall,LB,64,68,24,775000.0,2000.0,2023.0,75,53,61,60,60,53,59,50,47,76,75,62,61,61,74,181
12107,F. Román Villalba,LB,64,72,22,1300000.0,2000.0,2023.0,75,52,62,62,61,59,64,45,42,75,75,65,67,65,65,180
960,E. Hysaj,"LB, RB",77,78,27,11000000.0,48000.0,2025.0,75,66,73,75,74,73,72,40,68,73,77,74,77,78,80,182
13320,F. Kleinhansl,"LB, LM",63,74,20,1000000.0,900.0,2023.0,75,57,67,52,64,60,68,56,45,78,72,47,55,57,72,180
9597,B. Sam,"LB, CB, CDM",66,71,23,1200000.0,500.0,2023.0,75,54,62,63,59,57,61,41,52,77,74,62,67,68,67,171
9312,D. Gudelj,"LB, CB",66,73,23,1600000.0,7000.0,2022.0,75,52,64,63,68,59,65,44,41,76,75,64,56,67,58,186
11857,R. Quirynen,"RB, LB",64,78,19,1300000.0,2000.0,2022.0,75,61,64,58,60,66,61,63,61,74,75,54,64,67,60,184
5898,Li Lei,LB,69,69,29,1200000.0,10000.0,2021.0,75,65,64,67,60,70,60,60,68,74,76,66,65,68,72,182
6931,W. Harding,"CB, LB, RB",68,71,24,1500000.0,4000.0,2023.0,75,54,60,66,58,63,59,29,56,72,78,66,65,67,83,181
17100,J. Lalrinzuala,LB,57,65,22,350000.0,500.0,2022.0,75,46,52,51,52,48,49,43,41,78,73,51,53,52,71,167
5155,G. Cox,LB,70,77,23,3000000.0,6000.0,2023.0,75,61,66,64,68,67,65,63,50,73,76,64,64,65,81,171
13045,A. Mercado,"LB, LM",63,63,27,475000.0,500.0,2021.0,75,59,58,59,62,60,65,30,59,74,75,52,61,65,65,180
1265,T. Foket,"RB, LB",76,78,26,8500000.0,23000.0,2023.0,75,69,72,73,74,70,72,70,69,77,73,73,74,76,90,177
5316,D. Palacios,LB,70,80,21,3400000.0,3000.0,2022.0,75,60,68,65,70,67,68,36,57,76,75,67,67,70,74,169
1082,E. Ndicka,"CB, LB",77,84,21,20000000.0,19000.0,2023.0,75,70,74,77,66,76,76,59,74,69,79,77,74,79,75,192
1652,Kévin Rodrigues,"LB, LM, LWB",75,76,27,6000000.0,26000.0,2022.0,75,75,72,70,79,80,70,65,76,78,73,64,76,75,63,170
1649,H. Sakai,"RB, LB",75,75,31,4100000.0,12000.0,2023.0,75,66,64,73,73,68,58,63,65,74,76,75,75,73,82,185
8444,M. Halaïmia,"RWB, RB, LB",67,72,24,1400000.0,4000.0,2023.0,75,54,59,64,65,61,57,21,55,74,75,63,65,66,69,180
1144,G. Clichy,LB,76,76,35,2300000.0,13000.0,2022.0,75,69,74,73,74,76,75,64,73,75,75,72,72,76,80,176
9506,N. Tiknizyan,"LM, LB",66,77,22,1900000.0,11000.0,2026.0,75,61,66,60,68,66,70,61,61,76,75,59,64,68,66,180
9269,C. Rizzuto,"RB, LB, LM",66,66,29,750000.0,4000.0,2022.0,75,62,68,59,70,65,67,64,58,81,70,59,64,63,73,170
8276,S. Sadzoute,LB,67,75,23,2200000.0,4000.0,2024.0,75,59,67,62,64,65,67,54,57,69,80,63,64,63,70,172
11310,L. Kruspzky,LB,64,64,29,525000.0,4000.0,2021.0,75,49,57,61,51,52,52,41,56,74,75,60,64,65,70,175
1648,S. Kolašinac,"LB, LWB, CB",75,75,28,5000000.0,60000.0,2022.0,75,68,71,71,72,71,74,61,62,69,79,70,74,73,75,183
5258,Rogério,"LB, LM",70,79,23,3400000.0,13000.0,2023.0,75,65,72,67,73,64,74,56,60,78,73,69,69,68,62,178
5373,S. Arzamendia,LB,70,78,23,3400000.0,12000.0,2025.0,75,61,67,66,69,68,64,56,69,74,75,69,72,73,72,172
8241,J. Earl,"LWB, CB, LB",67,74,22,2000000.0,9000.0,2023.0,75,54,63,63,62,56,64,49,48,71,78,63,64,65,77,193
262,Mario Hermoso,"CB, LB",82,85,26,35500000.0,62000.0,2024.0,75,72,71,83,71,78,66,68,77,73,77,83,81,84,77,185
12640,Lee Min Gi,"LB, RB",63,63,28,425000.0,1000.0,2022.0,75,53,61,55,54,58,58,42,56,73,76,53,59,58,80,175
1219,C. Biraghi,"LWB, LB, LM",76,76,28,7000000.0,44000.0,2024.0,75,74,73,72,80,75,73,68,75,74,76,74,70,73,72,185
11271,C. McFadzean,"LB, LWB",64,65,27,625000.0,3000.0,2022.0,75,60,62,58,65,60,62,56,59,74,76,57,58,57,70,181
12951,J. Iredale,"LB, LM",63,68,25,650000.0,2000.0,2022.0,75,51,57,57,60,55,58,43,42,77,74,58,57,59,73,184
13732,C. Odoi-Atsem,"RB, LB",62,64,26,450000.0,1000.0,2022.0,75,56,60,59,60,62,60,51,57,74,75,62,57,63,55,178
8953,B. Garuccio,LB,66,67,26,925000.0,1000.0,2022.0,75,63,66,60,65,62,65,55,61,75,75,61,60,63,70,174
6549,L. Palmer,"RB, LB, CB",68,68,29,1100000.0,3000.0,2022.0,75,64,64,63,66,64,62,58,63,73,77,59,64,66,73,183
12893,Y. Oyanedel,"LB, LM",63,71,20,1000000.0,550.0,2021.0,75,55,61,58,59,58,61,48,56,73,77,56,58,62,77,170
13712,C. John,"LB, CB",62,73,21,850000.0,2000.0,2022.0,75,49,56,60,47,58,53,34,53,74,75,60,58,62,65,181
4893,L. Rodríguez,"LB, LWB",70,70,27,1500000.0,8000.0,2021.0,75,66,69,67,68,64,69,73,61,74,75,66,72,71,70,169
1347,F. Dimarco,"LWB, LB, CB",76,81,23,10500000.0,58000.0,2023.0,75,75,74,70,82,75,74,82,73,77,73,67,73,72,77,175
12305,E. Jonassen,LB,63,63,28,425000.0,1000.0,2021.0,75,56,60,59,61,57,56,56,57,76,74,58,58,61,68,176
9355,J. Rankin-Costello,"RB, LB",66,76,21,1800000.0,8000.0,2024.0,75,60,67,64,59,67,68,52,61,78,72,66,62,67,65,183
2280,M. Frýdek,"LB, CDM",74,74,29,3700000.0,14000.0,2022.0,75,70,69,68,73,72,68,66,70,76,75,66,69,68,87,178
6038,Pomares,"LB, LM",69,69,28,1300000.0,5000.0,2022.0,75,59,60,64,63,67,57,55,52,72,77,63,66,65,83,182
12310,P. Tomasik,"LB, LM",63,63,33,250000.0,1000.0,2022.0,75,61,59,58,61,62,57,56,59,73,76,55,61,61,63,177
9347,L. Ritzka,"LB, CB",66,73,23,1600000.0,5000.0,2024.0,75,59,62,60,66,62,61,57,54,76,75,61,57,62,87,182
5530,V. Hedenstad,"RB, LB",69,69,30,1200000.0,7000.0,2022.0,75,64,67,61,67,66,65,69,57,77,74,60,64,66,88,178
8082,R. Yamanaka,"LB, LM",67,67,28,925000.0,5000.0,2022.0,75,69,67,60,71,68,68,68,67,71,79,60,61,63,81,171
1550,Balenziaga,"LB, CB",75,75,33,2900000.0,22000.0,2022.0,75,69,70,73,78,73,68,76,69,74,75,72,73,75,76,177
8576,G. Giorbelidze,"LB, LWB, LM",67,70,25,1200000.0,5000.0,2022.0,75,59,65,64,65,64,66,40,57,76,74,67,64,65,72,174
124,R. Guerreiro,"LB, LM",84,84,27,40500000.0,79000.0,2023.0,75,85,88,76,84,88,88,85,82,84,67,79,78,79,79,170
11713,M. Al Shanqeeti,"LB, RB",64,73,22,1300000.0,7000.0,2024.0,75,55,61,59,57,63,61,41,59,72,77,55,61,64,68,173
7088,Á. Martino,"LB, LM",68,75,23,2300000.0,5000.0,2024.0,75,65,73,61,67,66,72,56,64,74,76,59,65,63,67,178
12392,M. Benning,"LWB, LB",63,64,27,500000.0,3000.0,2022.0,75,59,62,57,61,58,60,64,57,74,76,56,57,58,72,178
8170,P. Velasco,"RB, LB",67,67,28,925000.0,500.0,2021.0,75,57,60,63,64,64,52,39,49,76,74,65,59,62,71,174
12986,J. Tolkin,"LB, CDM",63,78,18,1100000.0,500.0,2021.0,75,59,60,56,63,65,57,48,60,76,75,54,53,57,76,170
5014,M. Bola,"LB, LWB",70,76,23,2400000.0,13000.0,2024.0,75,54,65,67,64,60,66,46,49,76,74,68,68,70,81,185
6779,G. Kilota,"LB, LM",68,68,27,1200000.0,6000.0,2022.0,76,60,68,62,63,65,66,55,59,76,76,60,63,66,71,171
5617,E. Lenjani,"LB, LM",69,69,31,1000000.0,6000.0,2022.0,76,69,68,60,75,70,67,69,67,78,75,54,64,66,82,175
3515,M. Fares,"LM, LB, LW",72,75,25,3100000.0,12000.0,2026.0,76,67,75,67,75,69,75,69,60,72,79,65,72,71,67,183
7768,R. James,"LB, CDM, LM",67,67,27,975000.0,5000.0,2024.0,76,58,67,63,65,64,64,45,58,75,77,64,63,64,75,169
7288,Abdu Conté,LB,68,77,23,2600000.0,5000.0,2023.0,76,52,65,65,63,59,64,71,35,75,76,65,65,67,73,183
1216,Cédric,"RB, RWB, LB",76,76,29,6500000.0,63000.0,2024.0,76,70,75,72,70,75,75,66,69,78,75,68,74,76,75,172
14937,J. Hadjam,"LB, CB",61,76,18,725000.0,500.0,2023.0,76,51,63,56,52,54,64,58,48,74,78,54,56,58,72,184
12787,J. Sparkes,"LWB, LB",63,77,20,1100000.0,2000.0,2022.0,76,53,60,57,61,53,59,54,48,79,73,57,56,58,78,177
15892,K. Matuszewski,LB,60,73,19,550000.0,500.0,2024.0,76,48,50,55,56,51,47,45,42,77,75,54,55,57,63,182
13755,J. Córdova,"RB, LB",62,65,26,475000.0,1000.0,2021.0,76,61,60,56,67,71,58,52,61,80,72,55,57,62,65,165
4045,H. Toffolo,"LWB, LB",71,74,25,2300000.0,7000.0,2022.0,76,62,65,65,71,65,64,62,58,75,76,64,66,65,85,183
4053,G. Sakai,"LB, LM, RB",71,71,30,1600000.0,6000.0,2022.0,76,66,68,66,65,67,66,74,66,75,77,64,66,68,82,176
18475,K. Berkoe,LB,53,65,19,210000.0,1000.0,2022.0,76,34,48,47,43,33,46,25,21,73,79,44,51,50,58,178
6634,P. Ngawa,"CB, RB, LB",68,69,29,1100000.0,6000.0,2022.0,76,51,63,67,58,57,61,39,52,73,78,66,69,71,70,187
10649,H. Sy,"LB, LWB",65,70,25,975000.0,2000.0,2023.0,76,52,63,60,59,60,60,32,43,77,75,59,64,62,77,170
9137,A. Andersson,"LB, RB",66,73,24,1600000.0,2000.0,2024.0,76,59,65,62,53,64,61,59,62,75,76,67,58,62,78,178
11608,S. Gnaka,"LB, LWB, LM",64,71,22,1100000.0,2000.0,2022.0,76,57,65,60,57,59,63,27,64,70,80,58,62,63,67,179
12450,R. Hunt,"LB, RB",63,63,25,475000.0,3000.0,2022.0,76,55,64,56,62,57,61,62,51,74,77,54,58,59,80,171
8594,Pablo García,LB,67,79,21,2400000.0,2000.0,2022.0,76,55,63,62,60,62,62,45,56,77,75,61,64,66,79,177
7346,M. Espinoza,"LB, LM",68,74,23,1800000.0,500.0,2022.0,76,59,57,64,69,61,50,59,47,75,76,62,62,66,71,179
7365,C. Cruz,"LB, LM",68,68,29,1100000.0,500.0,2023.0,76,64,64,64,66,64,64,72,59,73,78,63,65,70,70,176
6071,I. Torres,"LB, LM",69,69,30,1200000.0,600.0,2021.0,76,69,66,63,73,70,68,70,59,78,74,61,67,70,72,177
