,Name ,player_positions,overall,potential,age,value_eur,wage_eur,club_contract_valid_until,pace,passing,dribbling,defending,attacking_crossing,attacking_short_passing,skill_dribbling,skill_curve,skill_long_passing,movement_acceleration,movement_sprint_speed,defending_marking_awareness,defending_sliding_tackle,defending_standing_tackle,power_stamina,height_cm
12353,M. Harriman,"RB, RWB, LB",63,63,28,425000.0,4000.0,2022.0,73,57,62,58,60,59,59,54,56,75,72,58,59,60,72,167
12355,Kim Jun Yub,"RM, RB, LB",63,63,33,300000.0,1000.0,2021.0,73,57,63,57,66,62,63,43,51,75,71,53,56,57,74,178
12132,A. Ramos,RB,64,70,22,875000.0,500.0,2022.0,73,52,56,60,62,60,52,34,51,71,74,62,55,61,75,170
10326,Y. Deichmann,"RM, CF, RB",65,65,26,775000.0,1000.0,2023.0,73,60,66,51,53,67,66,50,62,73,73,53,44,48,81,178
18766,B. Singh,RB,52,64,21,190000.0,500.0,2023.0,73,44,52,44,42,46,49,42,44,69,76,41,51,48,63,160
8858,C. Râpă,RB,66,66,31,625000.0,3000.0,2022.0,73,59,60,61,61,61,56,48,58,74,73,61,62,64,82,180
12518,Li Yunqiu,RB,63,63,30,425000.0,3000.0,2022.0,73,54,59,59,54,56,57,49,57,72,74,56,62,61,71,174
7434,J. Lora,RB,68,78,20,2500000.0,500.0,2023.0,73,63,66,64,63,71,66,47,66,74,73,69,68,67,73,176
10491,T. Kishimoto,"RB, ST",65,71,23,1100000.0,1000.0,2022.0,73,62,63,61,68,64,64,64,65,67,77,62,58,61,82,174
14688,T. Knost,"RB, CB",61,68,21,625000.0,600.0,2022.0,73,46,55,56,53,57,51,49,35,76,70,55,57,59,73,178
19142,C. Talbot,RB,49,64,20,110000.0,900.0,2022.0,73,32,49,43,42,29,50,30,26,71,75,40,42,43,58,175
3697,Fernando Fonseca,RB,72,76,24,3100000.0,7000.0,2023.0,73,61,68,68,66,66,70,60,54,72,74,65,70,72,81,182
104,K. Trippier,"RB, RWB, RM",84,84,30,36500000.0,74000.0,2023.0,73,82,77,80,86,81,74,86,80,74,73,79,80,81,87,173
12564,O. Fisher,"RB, LB",63,63,29,425000.0,2000.0,2021.0,73,56,66,60,55,62,64,57,58,75,72,62,60,61,53,175
936,T. Meunier,"RB, RM",77,77,29,9500000.0,48000.0,2024.0,73,72,72,73,77,71,75,75,72,67,77,69,80,75,83,191
7656,P. Sagna,RB,67,67,30,875000.0,2000.0,2024.0,73,60,65,63,65,62,63,65,61,70,75,64,65,64,69,183
19049,B. Mensah,"RWB, RB",50,68,18,110000.0,500.0,2023.0,73,35,49,48,41,35,48,34,26,72,74,49,49,50,52,181
19050,Z. Bello,"RB, LB",50,70,17,120000.0,500.0,2023.0,73,33,51,43,39,32,56,33,26,71,75,34,48,46,54,184
8021,E. Hackman,RB,67,70,26,1200000.0,4000.0,2024.0,74,51,65,65,58,58,65,72,44,72,75,61,63,67,66,187
13909,K. Ramsay,RB,62,76,20,925000.0,6000.0,2022.0,74,45,59,59,61,47,62,39,34,75,74,52,62,66,61,184
13517,L. Fenton,"RB, RWB",62,62,28,350000.0,1000.0,2022.0,74,57,60,56,60,57,60,57,54,75,74,56,56,56,73,175
2308,A. Castro-Montes,"RM, RB, RWB",74,78,24,6000000.0,17000.0,2024.0,74,72,74,69,73,72,76,69,72,75,73,67,71,71,85,175
5241,A. Matějů,"RB, LB",70,74,25,2850451.813201148,9017.989362811555,2031.0,74,64,68,67,68,65,67,63,63,76,73,69,66,68,73,185
9964,S. Gannon,"RWB, RB",65,65,29,625000.0,1000.0,2023.0,74,57,61,60,60,61,59,53,56,72,75,59,60,62,77,183
7185,B. Johnson,"RB, LB",68,78,21,2600000.0,15000.0,2022.0,74,55,64,65,66,60,63,58,49,72,75,63,66,68,73,180
3490,D. Furlong,"RWB, RB",72,77,25,3200000.0,26000.0,2025.0,74,60,69,69,69,61,68,48,57,72,76,69,70,69,77,183
18754,M. Townsend-West,"CB, RB",52,68,18,190000.0,500.0,2022.0,74,37,45,50,39,41,42,36,36,73,75,50,51,53,62,182
14112,D. Pike,"RB, LB",62,77,19,900000.0,4000.0,2023.0,74,52,60,56,60,57,61,37,48,75,73,54,60,60,68,175
3493,D. Martínez,"RB, RM",72,72,31,1700000.0,12000.0,2023.0,74,64,72,67,72,64,71,67,62,75,74,68,70,69,76,177
10411,N. Landgraf,"LB, RB, LM",65,69,25,925000.0,1000.0,2022.0,74,56,62,60,64,60,59,56,49,76,72,63,58,60,76,180
10006,O. Bulut,"RB, RM, RW",65,66,27,750000.0,4000.0,2025.0,74,64,63,59,61,64,65,64,68,74,74,62,60,62,79,179
7212,N. Williams,RB,68,82,20,2800000.0,21000.0,2025.0,74,61,68,63,69,67,66,52,61,76,73,65,63,66,64,183
9003,S. Mrowca,"RB, RWB",66,67,27,900000.0,3000.0,2023.0,74,58,62,62,57,65,58,40,61,66,81,58,65,66,75,177
11913,F. Konaté,RB,64,77,20,1300000.0,2000.0,2024.0,74,48,60,60,64,51,61,44,39,72,75,54,62,64,64,172
11883,M. Martac,RB,64,64,29,525000.0,2000.0,2022.0,74,56,60,59,60,60,55,53,54,72,75,57,61,62,73,171
540,Mario Gaspar,RB,79,79,30,15000000.0,34000.0,2023.0,74,71,72,78,78,76,73,71,69,71,76,80,82,81,76,180
2567,A. Tinnerholm,"RB, RWB",73,73,30,2600000.0,7000.0,2025.0,74,66,69,68,72,69,68,62,64,67,79,74,68,71,92,176
4529,G. González,"RB, RM, LB",71,74,26,2300000.0,750.0,2021.0,74,59,65,68,62,67,62,57,67,75,73,70,71,67,89,173
4804,M. Thiede,"RB, RW",70,70,29,1400000.0,9000.0,2022.0,74,66,68,63,73,70,66,66,64,76,72,66,66,65,86,178
8187,J. Williams,"RWB, RB, CB",67,77,21,2200000.0,9000.0,2023.0,74,54,64,64,60,59,64,42,51,73,75,62,63,69,71,179
7405,N. Boranijašević,"RB, RM, RWB",68,68,29,1100000.0,7000.0,2024.0,74,60,64,64,65,63,65,56,62,77,72,62,64,66,85,182
3675,F. Depaoli,"RM, RB",72,77,24,3500000.0,12000.0,2024.0,74,70,72,69,76,74,72,73,71,75,74,67,73,72,67,182
3676,P. Burner,RB,72,74,25,2700000.0,5000.0,2024.0,74,64,71,68,70,68,71,62,60,73,75,66,73,72,82,170
10376,L. Geminiani,"RB, LB",65,65,30,625000.0,4000.0,2021.0,74,51,63,58,65,56,64,37,48,76,73,55,61,60,72,172
6258,M. Suárez,RB,69,73,25,1800000.0,10000.0,2023.0,74,59,63,65,67,66,61,44,58,72,76,66,70,61,73,182
10953,Nathan,RB,65,77,19,1600000.0,2000.0,2025.0,74,56,66,61,61,62,66,51,47,75,74,63,61,67,60,183
12057,L. Lyratzis,"RB, RM",64,73,21,1300000.0,500.0,2022.0,74,55,60,58,62,59,57,52,56,75,73,57,63,61,67,176
9904,D. Davis,"CM, CDM, RB",65,65,30,675000.0,3000.0,2022.0,74,65,66,65,67,66,64,59,65,74,74,65,65,66,75,177
9683,A. Johnston,"RB, RM",66,72,22,1300000.0,2000.0,2025.0,74,53,61,63,51,62,58,43,54,75,74,64,62,66,74,180
6935,R. Rebolledo,"RB, LB",68,75,24,2300000.0,4000.0,2021.0,74,55,67,63,64,67,65,35,60,74,74,64,63,65,75,171
9604,I. Van der Brempt,"RB, RM",66,82,19,2100000.0,3000.0,2023.0,74,57,64,60,62,64,66,36,59,67,79,57,64,66,69,191
4797,P. Olkowski,"RWB, RB",70,70,31,1200000.0,8000.0,2022.0,74,63,66,65,68,69,65,53,58,73,74,64,67,69,76,184
18972,A. Rabeeh,"RM, RB",51,66,20,140000.0,500.0,2025.0,74,45,52,43,50,45,50,48,45,72,76,42,44,46,60,169
16926,M. Król,RB,58,64,21,300000.0,550.0,2023.0,74,47,54,54,51,48,53,44,48,73,74,54,53,54,74,173
2264,Mauro Cildinho,RB,74,74,25,4200000.0,11000.0,2024.0,74,68,74,69,72,73,74,67,66,81,69,75,73,65,78,172
16280,A. Burbano,"RB, RM",59,60,27,240000.0,500.0,2025.0,74,58,59,52,64,64,55,41,59,78,70,52,56,52,51,172
11227,J. Bolton,"RB, CB",64,65,26,625000.0,3000.0,2023.0,74,52,57,60,55,58,55,42,52,75,74,60,61,62,73,180
10508,D. Ernst,RB,65,65,30,625000.0,2000.0,2023.0,74,54,54,57,63,60,47,49,49,73,74,55,60,58,89,178
8642,B. van Rooij,RB,67,77,20,2100000.0,3000.0,2022.0,74,57,65,60,66,64,63,45,53,73,75,59,61,62,73,174
395,D. Wass,"RB, RM, CM",80,80,32,14500000.0,38000.0,2022.0,74,80,77,76,79,80,76,78,81,73,75,76,75,76,87,181
7562,Diogo Viana,"RM, RB",67,67,31,850000.0,3000.0,2022.0,74,67,67,48,70,67,67,68,63,73,74,48,54,52,62,174
10633,K. Ludewig,"RWB, RB",65,74,21,1500000.0,5000.0,2022.0,74,60,62,60,61,64,58,51,59,76,73,59,62,61,68,174
5888,N. Breitenbruch,"CB, RB",69,72,25,1600000.0,5000.0,2023.0,74,59,65,68,66,66,62,49,51,72,76,66,66,71,81,178
756,Ricardo Esgaio,"RWB, RB, RM",78,78,28,12500000.0,15000.0,2026.0,74,75,78,70,78,78,77,79,68,75,74,66,75,76,88,173
7339,K. Álvarez,"RB, RM",68,77,22,2600000.0,6000.0,2022.0,74,56,65,63,61,67,62,45,51,73,74,64,69,63,74,176
914,M. Faraoni,"RWB, RB, RM",77,77,29,9500000.0,27000.0,2024.0,74,73,74,70,75,76,74,73,72,75,73,70,73,72,84,180
725,D. Sidibé,"RB, CB",78,78,28,12500000.0,48000.0,2022.0,74,74,74,74,78,75,75,78,73,71,76,73,74,76,86,182
12988,A. Ngouyamsa,"RB, LB",63,72,20,1000000.0,850.0,2022.0,74,47,61,63,54,55,67,39,35,75,74,61,66,67,62,176
729,P. Kadeřábek,"RWB, RB, RM",78,78,29,12500000.0,35000.0,2023.0,74,73,73,72,83,74,71,57,68,78,70,72,78,71,83,182
18487,A. Dohling,"CB, RB",53,60,25,170000.0,500.0,2022.0,74,36,41,51,40,40,37,37,35,65,81,52,55,51,62,175
4333,F. Moufi,RB,71,76,25,2600000.0,5000.0,2023.0,74,60,67,68,66,68,66,57,53,73,74,68,70,71,75,177
12369,A. Forde,"RB, CM",63,63,27,475000.0,2000.0,2022.0,74,63,65,56,63,63,64,63,61,76,72,55,53,59,70,180
2976,Rodrigo,"RB, RWB, RM",73,73,28,2800000.0,1000.0,2022.0,74,73,73,69,74,73,73,72,72,75,73,69,70,71,74,176
17868,N. Poojary,"RM, RB, LB",55,56,25,150000.0,500.0,2023.0,74,46,57,38,47,49,57,45,44,73,75,39,33,36,66,178
12785,F. Bin Jamayah,"RM, RB",63,64,26,575000.0,3000.0,2024.0,74,62,63,48,61,66,61,64,58,74,74,46,47,48,59,174
8389,J. Madrid,RB,67,70,24,1300000.0,500.0,2021.0,74,53,66,63,61,65,65,29,54,76,72,63,65,67,74,180
14473,B. Barry,"RB, RWB",61,63,26,375000.0,2000.0,2023.0,74,50,57,55,57,52,55,38,47,75,73,56,56,56,80,183
14466,S. Roux,RB,61,61,28,2850451.813201148,9017.989362811555,2031.0,74,50,60,54,55,50,61,49,48,76,73,48,59,57,75,181
17869,P. Lakra,"LB, RB",55,62,23,240000.0,500.0,2022.0,74,43,51,49,49,45,49,47,41,72,75,48,49,51,63,170
14504,Zhang Lu,"RM, RB",61,61,33,200000.0,3000.0,2021.0,74,54,58,56,54,55,56,54,54,75,74,57,54,56,71,181
6743,P. Magalhães,"RB, CB",68,68,31,875000.0,2000.0,2021.0,74,58,62,65,58,61,59,60,55,73,74,68,66,65,80,177
14483,D. Björnquist,"RB, RWB",61,61,32,230000.0,1000.0,2022.0,74,49,57,55,50,55,56,56,45,76,73,57,61,60,73,178
12490,S. Mensiro,"RB, CB, CM",63,63,32,325000.0,1000.0,2023.0,74,53,57,56,58,56,53,49,50,74,74,53,62,53,76,175
5676,T. Kane,"RWB, RB",69,70,27,1500000.0,10000.0,2023.0,74,59,65,64,65,63,64,47,56,76,73,64,68,66,74,180
15780,I. Kanda,RB,60,67,20,450000.0,1000.0,2024.0,74,49,57,56,53,54,53,47,43,74,74,53,59,61,61,180
1351,F. Guilbert,"RB, RWB",76,79,26,9000000.0,51000.0,2022.0,74,67,68,74,75,72,66,58,64,75,74,71,76,77,78,178
9356,J. Sagredo,"LB, LM, RB",66,67,27,900000.0,500.0,2021.0,74,51,61,61,67,53,52,32,54,74,74,64,61,59,70,179
12894,K. Fobi,"RB, RWB",63,72,22,1000000.0,4000.0,2022.0,74,46,59,60,59,45,60,34,38,74,74,57,62,64,70,180
1357,B. Henrichs,"RB, LB, RM",76,79,24,9500000.0,46000.0,2025.0,74,71,75,73,74,74,76,73,66,74,74,73,74,74,74,183
9151,G. Troupée,RB,66,72,23,1300000.0,3000.0,2022.0,74,59,66,62,62,63,65,52,60,73,74,64,60,62,70,181
12874,Javi Rubio,"RB, RM",63,74,22,1000000.0,2000.0,2022.0,74,55,58,55,60,58,56,42,53,72,75,51,59,61,82,180
5552,H. Afful,RB,69,69,35,425000.0,3000.0,2021.0,74,66,69,65,64,66,67,69,66,74,74,69,64,62,74,170
3194,R. Grant,RB,72,72,30,2000000.0,7000.0,2022.0,74,67,69,66,68,73,67,59,59,77,71,66,68,66,95,176
14825,M. Al Dawsari,"RB, RM",61,71,21,700000.0,2000.0,2023.0,74,50,58,55,55,53,56,48,47,75,74,52,58,57,67,168
1616,S. Dallas,"CM, LB, RB",75,75,30,5500000.0,63000.0,2024.0,74,70,73,73,66,76,73,57,70,73,75,73,71,76,92,183
14594,Yoon Jong Gyu,"RB, RM",61,70,23,700000.0,900.0,2021.0,74,55,57,56,58,58,55,26,48,76,72,52,57,61,59,173
9481,D. Sanderson,"CB, RB",66,79,21,2000000.0,13000.0,2022.0,74,51,58,66,56,55,56,38,49,71,77,67,65,67,65,188
7304,R. Boboc,"RB, LB",68,76,22,2600000.0,4000.0,2024.0,74,62,63,64,64,64,61,55,60,73,74,62,65,67,81,180
11325,L. Shephard,"RWB, RB, CB",64,67,26,700000.0,5000.0,2023.0,74,57,61,57,60,57,59,56,56,75,74,57,57,59,89,178
7688,H. Silva,"RB, CB",67,67,29,900000.0,5000.0,2022.0,74,54,67,62,55,57,68,46,62,73,74,59,71,58,77,176
4441,C. Traoré,"RB, RWB",71,73,26,2100000.0,4000.0,2024.0,74,61,69,68,67,67,69,59,63,76,72,66,72,70,67,174
7702,J. Grimmer,"RB, CB",67,67,27,975000.0,4000.0,2023.0,74,56,63,63,60,60,62,45,51,75,73,63,63,64,82,184
10233,Fu Huan,"RB, RWB",65,65,27,700000.0,6000.0,2025.0,74,57,61,63,56,61,60,46,62,75,73,64,63,65,68,182
10032,S. Al Qumayzi,RB,65,65,29,625000.0,4000.0,2024.0,74,55,62,57,66,62,61,60,58,76,72,60,58,59,87,180
4133,G. Peruzzi,"RB, RWB",71,71,29,1600000.0,9000.0,2022.0,74,64,69,66,68,69,68,64,64,71,76,64,70,71,78,178
18635,J. Melhado,"CM, RB",53,66,20,220000.0,2000.0,2023.0,74,50,54,47,44,55,51,40,54,74,74,48,47,49,65,178
8463,D. Haruț,"RB, CB",67,74,22,2000000.0,5000.0,2025.0,74,59,57,64,63,63,53,58,56,72,76,64,62,65,79,183
8481,K. Sardella,"RB, LB",67,80,19,2300000.0,4000.0,2025.0,74,65,72,60,67,72,72,55,67,76,72,57,65,67,62,177
1546,Kiko Femenía,"RB, LB",75,75,30,4800000.0,42000.0,2024.0,74,70,74,70,76,74,72,65,63,76,72,71,73,72,77,174
4364,Jony Reitosa,RB,71,71,29,1600000.0,9000.0,2024.0,74,54,59,67,57,59,48,44,55,75,74,67,75,72,83,176
1572,Montoya,"RB, RWB",75,75,30,4800000.0,20000.0,2024.0,74,70,72,71,78,72,70,77,69,75,73,72,71,72,78,175
4391,Alex Pozo,"RB, RM, LM",71,81,22,4000000.0,13000.0,2022.0,74,67,74,67,72,71,74,59,64,75,73,64,68,72,68,173
3400,E. Brítez,"CB, LB, RB",72,72,29,2000000.0,11000.0,2022.0,74,59,63,71,64,65,62,44,66,73,74,71,77,72,81,180
3412,C. Brunner,"RB, CB",72,72,27,2300000.0,16000.0,2022.0,74,62,65,71,65,68,63,59,59,68,79,73,66,73,76,180
10058,M. Al Olayan,"RB, LB",65,66,26,775000.0,9000.0,2023.0,74,60,64,61,58,63,62,55,59,74,74,61,56,66,81,170
15722,M. Al Ghamdi,"RB, CB",60,61,27,250000.0,4000.0,2024.0,74,48,51,57,47,53,47,44,57,71,76,59,53,56,78,178
4228,D. Luckassen,"CB, RB, CDM",71,73,25,2100000.0,10000.0,2022.0,75,64,67,68,56,68,67,67,67,70,79,68,67,69,73,186
3763,Víctor Gómez,RB,72,82,21,5000000.0,9000.0,2022.0,75,70,69,66,78,72,65,73,65,76,75,67,66,67,76,166
14665,B. Hosannah,"RWB, RB",61,69,22,700000.0,500.0,2023.0,75,54,59,57,56,60,58,49,51,76,75,57,56,59,64,181
3180,Fábio,"LB, RB",72,72,30,2000000.0,17000.0,2022.0,75,69,73,70,70,73,71,57,67,74,76,71,71,70,63,172
3058,Mateu Morey,"RB, RM",73,81,21,6500000.0,25000.0,2024.0,75,67,76,68,71,75,75,63,64,81,70,69,73,69,68,173
15560,K. Ayer,"RM, RWB, RB",60,72,21,600000.0,550.0,2021.0,75,57,60,46,62,60,58,45,51,76,74,47,44,47,61,171
10669,Lee Si Young,"RB, CB",65,71,24,1100000.0,1000.0,2021.0,75,51,62,62,52,60,61,31,52,72,78,63,60,63,73,173
4756,Lee Yong,RB,70,70,34,575000.0,6000.0,2023.0,75,66,64,66,79,64,59,59,63,80,70,67,65,71,68,180
14609,M. Al Baqawi,RB,61,64,25,400000.0,3000.0,2023.0,75,53,56,57,60,58,56,43,55,71,78,60,57,59,57,170
10175,C. Duvall,"RB, CB",65,65,29,625000.0,2000.0,2021.0,75,60,60,62,63,66,58,57,56,74,76,64,62,64,57,178
13897,A. Hassoun,RB,62,67,24,550000.0,5000.0,2022.0,75,51,57,56,59,54,55,43,47,76,75,54,59,57,76,178
10621,C. Braun,RB,65,65,29,625000.0,3000.0,2022.0,75,59,62,60,63,63,62,44,62,74,75,60,62,64,70,181
10618,B. Mumba,"RB, CM",65,78,19,1600000.0,4000.0,2025.0,75,58,70,62,56,62,71,55,56,78,72,66,60,64,61,163
10892,Ricard,"RB, RM",65,79,21,1700000.0,4000.0,2022.0,75,50,61,61,65,54,59,44,50,72,77,65,62,58,68,175
4509,Pipa,"RWB, RB, RM",71,78,23,3600000.0,6000.0,2023.0,75,67,70,67,70,70,71,70,68,74,76,68,66,69,72,176
14131,J. Wieckhoff,"RB, RM",62,70,20,825000.0,2000.0,2022.0,75,55,61,56,59,62,60,42,53,74,75,54,52,59,64,188
16061,S. Sissoko,"RB, LB",59,67,22,475000.0,3000.0,2023.0,75,55,58,53,52,61,56,46,60,76,74,50,57,58,67,186
7888,N. Nyauza,"CB, RB, CDM",67,67,31,700000.0,500.0,2023.0,75,51,66,69,51,66,66,26,64,77,74,70,69,70,60,176
9985,David Simón,RB,65,65,31,525000.0,2000.0,2022.0,75,55,62,58,60,58,60,64,57,73,76,57,59,58,89,179
4008,J. Risdon,"RB, RWB",71,71,28,1700000.0,2000.0,2022.0,75,61,65,67,69,63,64,59,60,74,75,65,69,71,86,167
7906,Jeong Woo Jae,"LWB, LB, RB",67,67,29,900000.0,3000.0,2022.0,75,61,66,62,66,64,65,55,60,72,78,63,56,62,76,179
7379,K. Kitazume,"RB, RM",68,68,29,1100000.0,5000.0,2022.0,75,63,63,64,67,64,64,45,61,79,71,61,66,66,75,177
7896,C. Cadden,"RB, RWB",67,70,24,1300000.0,3000.0,2023.0,75,63,65,59,67,64,66,52,63,77,73,58,62,62,84,183
3500,K. Diks,RB,72,76,24,3100000.0,12000.0,2025.0,75,59,69,68,69,67,68,42,62,77,73,71,61,64,83,182
4520,N. Rasskazov,"RB, LB",71,76,23,2600000.0,24000.0,2022.0,75,64,71,68,65,75,73,40,67,74,75,67,71,74,63,180
3449,J. Stacey,"RB, RWB",72,77,25,3200000.0,21000.0,2023.0,75,66,70,68,72,69,71,59,61,74,75,68,69,71,78,178
10329,E. Reitan,RB,65,72,23,1400000.0,2000.0,2023.0,75,53,60,62,61,58,57,36,53,77,74,64,60,64,72,180
14844,L. Colmenarez,"RB, LB",61,61,32,230000.0,500.0,2021.0,75,49,57,53,66,56,52,34,26,75,75,49,54,58,64,176
14877,S. Mokono,"RB, LB",61,69,22,700000.0,2000.0,2024.0,75,48,59,58,58,50,60,38,42,76,74,58,57,61,63,188
14269,D. Rivillo,RB,62,69,24,750000.0,500.0,2021.0,75,53,60,55,65,52,56,36,42,73,76,51,59,60,55,178
7220,Paris Adot,"RB, LB",68,68,31,875000.0,4000.0,2022.0,75,62,64,62,65,62,59,62,57,76,74,60,65,63,86,180
14826,R. Adebisi,"RB, LB",61,70,20,675000.0,1000.0,2022.0,75,52,58,55,58,56,57,44,46,78,73,56,55,58,68,175
3966,D. Appiah,"RB, LB",71,71,29,1600000.0,15000.0,2023.0,75,59,63,69,61,61,59,60,56,73,76,73,68,69,89,179
10516,N. Bakboord,RB,65,72,22,1400000.0,2000.0,2022.0,75,55,62,61,63,61,59,25,60,76,74,55,63,66,62,177
14726,D. Bajselmani,RB,61,68,22,625000.0,2000.0,2022.0,75,46,58,57,64,50,63,39,26,74,76,59,60,57,64,178
2994,M. Sáček,"CDM, CAM, RB",73,77,24,4000000.0,750.0,2023.0,75,71,74,69,68,75,74,63,71,77,73,72,69,69,82,178
10742,C. Belu-Iordache,"RB, RM",65,65,27,700000.0,2000.0,2022.0,75,58,60,60,63,61,58,51,55,74,75,59,61,61,71,185
3334,L. Kübler,"RB, RWB",72,72,28,2100000.0,18000.0,2022.0,75,57,62,71,67,66,59,46,53,69,79,73,74,74,66,182
3607,E. Botka,"RB, CB",72,72,26,2300000.0,750.0,2025.0,75,51,55,72,69,61,48,32,42,78,73,74,76,72,69,178
3047,O. Kossounou,"CB, RB",73,84,20,6000000.0,23000.0,2026.0,75,58,65,73,58,66,65,23,66,66,83,72,72,74,76,191
2585,M. Colin,"RB, RWB",73,73,29,2700000.0,18000.0,2023.0,75,63,69,70,71,64,68,71,66,74,75,69,71,72,78,180
4666,J. Dom,"RWB, RB, CM",70,70,31,1200000.0,7000.0,2023.0,75,63,63,65,68,64,58,60,66,73,77,67,66,65,83,173
7155,G. Asís,"RB, RWB",68,71,25,1500000.0,5000.0,2021.0,75,60,68,66,53,65,67,45,63,74,76,63,69,69,71,174
14353,H. Lawrence,"RB, LB",62,78,19,1000000.0,850.0,2023.0,75,52,60,57,58,55,58,44,43,74,75,57,57,59,68,178
15348,C. Coxe,"RWB, RB, RM",60,69,22,525000.0,2000.0,2022.0,75,52,59,53,57,52,58,55,50,73,77,50,55,56,74,185
14051,N. Boushal,RB,62,73,21,850000.0,3000.0,2022.0,75,47,56,58,52,50,55,46,46,73,77,56,63,61,77,175
2703,S. Otálvaro,RB,73,73,34,1100000.0,1000.0,2021.0,75,70,67,68,78,73,65,42,71,77,74,68,67,69,75,176
10927,A. Tofan,RB,65,68,24,900000.0,2000.0,2024.0,75,57,49,60,66,62,42,42,60,74,75,58,62,67,74,172
4300,Daguinho Parrela,"RB, RWB",71,71,25,1900000.0,15000.0,2024.0,75,68,59,68,72,73,55,45,71,73,76,72,67,68,78,185
14953,L. Sulzbacher,"RB, RWB",61,70,21,700000.0,3000.0,2023.0,75,49,57,55,55,55,52,43,49,73,76,53,58,60,75,171
4578,João Mário,"RB, RM",71,83,21,4400000.0,6000.0,2025.0,75,64,70,68,73,67,72,57,56,76,75,65,68,69,65,178
4324,Miguelón,RB,71,75,25,2400000.0,11000.0,2024.0,75,63,73,66,72,67,73,60,60,76,75,67,66,67,72,170
8209,M. Roerslev,"RWB, RB",67,77,22,2200000.0,12000.0,2024.0,75,59,64,60,73,62,63,53,51,72,77,63,57,63,69,184
1606,C. Piccini,"RB, RWB",75,75,28,5000000.0,29000.0,2022.0,75,64,71,74,69,69,71,64,62,73,76,73,74,76,72,189
8208,D. Sterling,RB,67,79,21,2400000.0,18000.0,2022.0,75,56,64,64,64,58,67,48,46,76,74,64,66,64,64,180
6378,H. Siquet,"RB, RWB",69,83,18,3100000.0,2000.0,2022.0,75,72,66,63,80,67,65,77,70,73,77,60,65,67,74,175
5838,Iván Rodríguez,"RB, LB",69,74,25,1900000.0,4000.0,2023.0,75,58,65,64,64,63,65,58,59,74,76,64,70,66,81,180
960,E. Hysaj,"LB, RB",77,78,27,11000000.0,48000.0,2025.0,75,66,73,75,74,73,72,40,68,73,77,74,77,78,80,182
12007,C. Espinola,RB,64,72,21,1300000.0,500.0,2021.0,75,50,54,62,58,60,49,41,45,75,75,65,52,61,74,172
9589,J. Gaari,RB,66,67,27,900000.0,2000.0,2022.0,75,52,63,62,57,65,64,35,41,74,76,60,63,62,72,181
17183,A. Rai,RB,57,65,22,350000.0,500.0,2023.0,75,47,55,51,44,53,54,48,50,74,76,53,49,51,73,174
5115,A. Dijksteel,"RB, CB",70,75,24,2200000.0,13000.0,2025.0,75,57,66,67,56,69,64,37,64,76,74,70,68,67,77,183
11857,R. Quirynen,"RB, LB",64,78,19,1300000.0,2000.0,2022.0,75,61,64,58,60,66,61,63,61,74,75,54,64,67,60,184
6931,W. Harding,"CB, LB, RB",68,71,24,1500000.0,4000.0,2023.0,75,54,60,66,58,63,59,29,56,72,78,66,65,67,83,181
8598,J. Gazibegović,RB,67,73,21,1500000.0,5000.0,2023.0,75,62,66,63,66,60,66,64,57,73,77,64,64,65,71,174
12196,M. Grzybek,"RWB, CB, RB",64,66,25,675000.0,2000.0,2022.0,75,59,58,57,60,61,56,60,61,74,75,56,57,60,81,178
9164,R. Becker,"RB, CB",66,71,24,1200000.0,4000.0,2022.0,75,50,59,63,54,60,57,37,47,76,74,62,64,63,70,183
1265,T. Foket,"RB, LB",76,78,26,8500000.0,23000.0,2023.0,75,69,72,73,74,70,72,70,69,77,73,73,74,76,90,177
13196,L. Benítes,"RW, RB",63,66,24,650000.0,500.0,2021.0,75,55,64,23,60,55,68,38,50,75,75,20,27,22,61,160
1105,Gorosabel,RB,77,82,24,15000000.0,25000.0,2024.0,75,70,71,75,75,76,70,63,70,72,77,73,74,77,77,174
1649,H. Sakai,"RB, LB",75,75,31,4100000.0,12000.0,2023.0,75,66,64,73,73,68,58,63,65,74,76,75,75,73,82,185
1762,J. Sambia,RB,75,80,24,8000000.0,19000.0,2022.0,75,72,73,71,77,73,74,73,69,72,78,72,70,73,77,185
8444,M. Halaïmia,"RWB, RB, LB",67,72,24,1400000.0,4000.0,2023.0,75,54,59,64,65,61,57,21,55,74,75,63,65,66,69,180
6858,C. Manea,RB,68,73,23,1700000.0,6000.0,2024.0,75,61,62,65,65,65,60,58,63,76,75,67,63,64,76,183
9269,C. Rizzuto,"RB, LB, LM",66,66,29,750000.0,4000.0,2022.0,75,62,68,59,70,65,67,64,58,81,70,59,64,63,73,170
1696,S. Medina,"RB, CB",75,75,29,4900000.0,40000.0,2025.0,75,67,68,73,65,72,65,57,69,73,76,74,73,72,83,180
8278,A. Sissoko,RB,67,72,24,1400000.0,8000.0,2022.0,75,56,59,64,68,65,56,45,48,77,74,63,66,66,65,178
17398,E. Ingram,"RWB, RB",57,73,18,400000.0,2000.0,2024.0,75,46,54,52,51,52,55,48,40,77,74,49,52,58,65,176
12168,K. Vallo,"RB, RWB",64,69,23,825000.0,1000.0,2023.0,75,58,61,58,65,62,62,62,50,76,74,56,57,61,66,186
