,Name ,overall,potential,passing,skill_long_passing,value_eur,wage_eur,age,height_cm,club_contract_valid_until,goalkeeping_diving,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
17580,T. Bartouche-Selbonne,56,62,46,19,180000.0,2000.0,24,178,2022.0,60,54,53,61
17582,M. Sündermann,56,63,46,18,240000.0,3000.0,23,186,2022.0,60,60,52,55
17595,T. Tagawa,56,72,46,20,325000.0,500.0,18,180,2024.0,59,56,51,56
17612,W. Vanmarsenille,56,74,46,20,325000.0,500.0,18,181,2022.0,57,52,53,60
17620,S. Long,56,74,46,22,325000.0,500.0,18,183,2023.0,60,58,53,54
17629,Lluis Andreu,56,64,46,18,275000.0,1000.0,21,189,2022.0,55,55,59,53
17635,Y. Maronne,56,68,46,25,300000.0,500.0,19,183,2025.0,52,53,58,57
17641,M. Ballesteros,56,71,46,28,300000.0,650.0,19,192,2022.0,60,55,54,52
17645,L. Marić,56,74,46,18,325000.0,500.0,18,194,2023.0,53,53,57,56
17651,M. Påhlsson,56,61,46,20,180000.0,500.0,22,183,2021.0,57,55,59,57
17655,K. Nishikawa,56,70,46,27,300000.0,500.0,18,180,2022.0,53,61,55,58
17664,H. Sulte,56,74,46,17,325000.0,500.0,19,201,2022.0,59,56,47,59
17667,A. Abibi,56,62,46,25,180000.0,500.0,24,195,2021.0,55,53,56,55
17669,T. Hayakawa,56,63,46,29,250000.0,1000.0,22,187,2022.0,60,54,49,62
17673,B. Thompson,56,71,46,21,300000.0,500.0,19,193,2022.0,61,45,53,58
17676,I. Lysgård,56,59,46,33,140000.0,600.0,26,191,2021.0,60,61,46,57
17687,B. Pico,56,72,46,26,325000.0,500.0,20,194,2025.0,62,50,53,59
17688,K. Pinargote,56,76,46,13,350000.0,500.0,18,180,2025.0,56,58,52,58
17700,C. Mizell,56,58,47,38,120000.0,1000.0,29,185,2021.0,56,60,54,58
17701,Ye Hoon Ueom,56,74,46,20,325000.0,500.0,18,192,2022.0,60,53,53,58
17706,C. González,56,62,46,27,190000.0,500.0,21,174,2022.0,60,51,52,55
17710,Y. Hayasaka,56,65,46,23,275000.0,1000.0,22,184,2025.0,60,57,47,62
17716,B. Minnema,56,67,46,15,275000.0,500.0,19,192,2023.0,58,55,52,61
17721,R. Popa,56,75,46,32,325000.0,500.0,18,190,2022.0,58,60,53,60
17723,A. Thomas,56,63,46,25,250000.0,850.0,22,188,2023.0,59,60,54,60
17729,T. Saunders,56,63,46,27,240000.0,850.0,23,196,2021.0,57,54,55,60
17731,A. Schulz,56,72,46,28,325000.0,500.0,18,190,2024.0,51,55,52,62
17733,N. Sauter,56,69,46,19,300000.0,500.0,18,190,2023.0,59,52,49,61
17736,M. Oczkowski,56,69,46,18,300000.0,550.0,20,190,2024.0,58,57,55,59
17741,L. Schulz,56,71,46,20,300000.0,500.0,18,198,2022.0,57,57,54,56
17749,T. De Percin,56,66,46,22,275000.0,600.0,20,185,2024.0,61,56,55,58
17757,G. Quilichini,56,66,46,25,250000.0,500.0,18,182,2025.0,54,58,59,63
17763,C. Rodas,56,71,46,21,300000.0,850.0,19,194,2024.0,59,55,51,50
17764,A. Cruz,56,63,46,23,250000.0,1000.0,22,185,2023.0,57,59,59,49
17771,T. Dickinson,56,70,46,23,300000.0,850.0,20,184,2022.0,57,54,51,57
17775,M. Koné,56,68,46,17,300000.0,500.0,19,186,2025.0,56,54,54,58
17797,R. Brush,55,55,46,31,15000.0,500.0,36,185,2021.0,55,55,52,57
17798,A. Al Shammari,55,55,46,25,90000.0,2000.0,29,186,2022.0,56,52,53,55
17799,H. Al Nahedh,55,55,46,16,40000.0,2000.0,33,179,2025.0,56,58,57,52
17803,D. Mitchell,55,55,46,17,70000.0,1000.0,31,183,2023.0,62,55,54,54
17805,W. Al Enazi,55,61,45,23,160000.0,3000.0,24,191,2022.0,56,53,54,58
17808,R. Sandford,55,65,45,26,250000.0,1000.0,22,188,2022.0,57,55,55,56
17809,J. Lindgren,55,63,45,20,240000.0,700.0,23,184,2021.0,60,53,49,52
17811,G. Satalino,55,65,45,22,250000.0,3000.0,22,188,2022.0,51,48,56,56
17816,B. House,55,65,45,19,250000.0,1000.0,22,185,2022.0,59,54,46,56
17822,C. Gregory,55,67,45,22,275000.0,850.0,21,192,2022.0,56,55,55,57
17833,M. Köstenbauer,55,67,45,17,250000.0,550.0,19,186,2024.0,58,50,45,60
17834,M. Wenssens,55,69,45,27,250000.0,700.0,19,191,2022.0,59,53,51,60
17835,M. Dewhurst,55,72,45,26,300000.0,2000.0,20,189,2022.0,55,58,53,56
17838,L. Beckemeyer,55,65,45,20,250000.0,500.0,21,182,2023.0,59,51,51,58
17845,A. Patterson,55,65,45,23,250000.0,1000.0,21,189,2023.0,56,57,56,57
17849,T. Hendriks,55,71,45,22,300000.0,600.0,19,186,2022.0,56,53,56,54
17851,L. Pöhls,55,59,45,25,140000.0,500.0,24,186,2021.0,56,56,52,56
17853,P. Grave,55,69,45,19,275000.0,2000.0,20,193,2024.0,55,50,55,61
17863,D. Majumder,55,55,46,22,40000.0,500.0,33,175,2025.0,54,47,50,63
17877,D. Barden,55,71,45,23,300000.0,2000.0,20,195,2022.0,56,55,53,60
17878,J. Wendlinger,55,67,45,26,275000.0,850.0,20,192,2022.0,58,59,43,56
17879,J. Walsh,55,72,45,32,300000.0,800.0,19,185,2024.0,58,61,51,59
17883,M. Bozan,55,63,45,20,240000.0,1000.0,20,190,2023.0,59,60,47,58
17887,A. Lyska,55,64,45,21,250000.0,650.0,21,188,2022.0,58,55,52,57
17888,D. Ojeda,55,65,45,16,240000.0,500.0,20,192,2022.0,55,55,52,57
17891,M. Deman,55,69,45,22,250000.0,700.0,19,194,2023.0,61,56,49,57
17896,J. Grobelny,55,68,45,22,275000.0,500.0,20,190,2024.0,53,54,53,57
17898,Kim Dong Heon,55,63,45,23,240000.0,550.0,24,186,2022.0,55,57,58,54
17914,M. Al Mahasna,55,63,45,17,240000.0,2000.0,24,178,2025.0,56,49,54,55
17915,T. Collins,55,72,45,27,275000.0,500.0,18,180,2022.0,57,48,55,52
17916,T. Galjé,55,65,45,22,240000.0,1000.0,20,179,2022.0,57,59,48,57
17918,T. Andersson,55,59,45,16,130000.0,550.0,27,188,2021.0,57,55,56,55
17921,D. Mitsui,55,65,45,30,240000.0,500.0,20,189,2023.0,60,49,44,61
17923,P. Urminsky,55,63,45,20,250000.0,750.0,22,198,2022.0,59,57,53,54
17928,A. Rojo,55,67,45,26,275000.0,500.0,21,184,2022.0,55,57,55,55
17934,V. Bernedo,55,65,45,29,240000.0,900.0,20,181,2022.0,57,52,50,54
17936,A. Santander,55,72,45,17,275000.0,500.0,18,178,2023.0,55,51,53,55
17945,B. Nna Noukeu,55,72,45,18,300000.0,2000.0,20,184,2022.0,59,46,49,59
17955,Shi Chenglong,55,63,45,32,250000.0,1000.0,22,185,2021.0,56,55,54,54
17960,B. Preda,55,59,45,29,140000.0,750.0,26,175,2022.0,54,58,54,56
17963,A. Pavlesic,55,73,45,16,275000.0,500.0,18,189,2022.0,53,53,56,59
17965,D. Bokov,55,74,45,28,275000.0,500.0,18,184,2024.0,58,57,55,56
17980,P. Löhr,55,65,45,21,240000.0,1000.0,20,186,2022.0,55,55,52,54
17982,V. Sinisalo,55,70,45,17,250000.0,2000.0,19,196,2023.0,57,57,51,60
17984,E. Canpolat,55,70,45,15,275000.0,1000.0,20,194,2023.0,59,51,58,50
17996,T. Troost,55,73,45,22,300000.0,500.0,19,188,2023.0,54,57,44,60
18004,J. Dewsnup,55,70,45,24,250000.0,500.0,17,185,2024.0,58,45,52,53
18026,R. Márquez,55,67,45,22,250000.0,500.0,19,187,2025.0,55,51,52,53
18030,J. Villafuerte,55,65,45,24,250000.0,500.0,22,186,2025.0,51,57,52,59
18032,A. Rodríguez,55,67,45,15,275000.0,500.0,20,176,2025.0,51,53,55,56
18037,J. Bevan,55,70,45,23,250000.0,500.0,18,193,2022.0,54,52,52,58
18043,J. Silva,55,63,45,23,240000.0,500.0,23,196,2021.0,55,54,52,53
18049,N. Noll,55,72,45,24,275000.0,500.0,18,188,2025.0,54,59,52,55
18057,S. Mellack,55,67,45,20,275000.0,500.0,20,198,2023.0,57,54,50,58
18064,R. Schabbing,55,67,45,18,250000.0,500.0,19,195,2022.0,54,56,53,52
18065,T. Silić,55,76,45,22,350000.0,500.0,17,185,2024.0,60,50,48,52
18076,Victores,55,69,45,17,275000.0,900.0,20,192,2022.0,51,53,54,59
18105,J. Urbig,55,75,45,28,300000.0,500.0,17,189,2025.0,56,54,53,59
18107,B. Al Enazi,55,66,45,35,250000.0,1000.0,21,176,2023.0,56,56,56,59
18108,D. Khudyakov,55,75,45,25,300000.0,500.0,17,193,2024.0,54,59,54,55
18114,D. Remie,55,71,45,18,275000.0,500.0,18,186,2023.0,50,68,63,54
18116,M. Rongier,55,71,45,24,300000.0,500.0,19,185,2025.0,59,56,53,56
18120,N. van Haveren,55,71,45,15,275000.0,500.0,17,194,2022.0,54,56,58,51
18148,J. Thompson,54,65,44,17,210000.0,2000.0,22,187,2022.0,55,54,52,56
18149,Liu Shibo,54,62,44,31,210000.0,2000.0,24,189,2021.0,52,51,48,57
18151,N. Suman,54,67,44,21,230000.0,500.0,21,197,2022.0,57,54,55,54
18153,J. Granlund,54,63,44,19,210000.0,500.0,21,188,2022.0,54,51,48,57
18154,B. Al Bahrani,54,59,44,18,120000.0,3000.0,26,175,2025.0,54,47,51,53
18155,B. James,54,66,44,24,230000.0,2000.0,21,187,2022.0,51,50,52,56
18158,Chen Wei,54,63,44,29,210000.0,2000.0,23,188,2024.0,54,51,52,55
18160,S. Moloney,54,62,44,28,210000.0,800.0,21,189,2022.0,55,53,55,54
18161,C. McCabe,54,56,44,42,110000.0,500.0,24,193,2021.0,54,57,53,56
18168,J. McCracken,54,66,44,25,230000.0,2000.0,21,185,2022.0,55,57,56,55
18169,B. Niezgoda,54,67,44,18,230000.0,750.0,21,197,2022.0,59,45,47,58
18170,L. Wahlstedt,54,66,44,20,230000.0,500.0,21,190,2023.0,53,51,53,54
18171,S. Al Wehimid,54,64,44,15,210000.0,3000.0,23,184,2024.0,56,49,53,54
18172,M. Nelson,54,58,44,29,120000.0,950.0,26,194,2021.0,50,56,52,57
18175,K. Silva,54,63,44,24,210000.0,800.0,23,183,2021.0,51,56,52,56
18176,E. Bilen,54,70,44,16,250000.0,1000.0,20,186,2022.0,56,56,49,58
18177,N. James,54,67,44,16,230000.0,500.0,20,185,2023.0,57,51,51,57
18179,J. Szpaderski,54,64,44,21,210000.0,500.0,22,191,2023.0,55,51,51,57
18181,A. Saipi,54,68,44,26,230000.0,850.0,20,194,2026.0,59,48,51,52
18186,H. Sveijer,54,63,44,18,200000.0,500.0,19,186,2025.0,56,53,55,54
18190,N. Kumar,54,54,45,22,60000.0,500.0,31,183,2025.0,54,52,52,53
18192,K. Singh,54,60,44,23,130000.0,500.0,25,185,2022.0,55,52,51,57
18202,M. Wagner,54,67,44,28,230000.0,500.0,20,187,2025.0,57,55,52,58
18205,P. Martin,54,58,44,16,130000.0,500.0,22,188,2021.0,56,52,55,56
18206,Y. Itahashi,54,68,44,18,220000.0,500.0,19,185,2023.0,58,51,47,59
18212,L. Otto,54,67,44,27,230000.0,500.0,20,189,2022.0,57,53,52,56
18228,D. Callender,54,63,44,24,210000.0,800.0,23,191,2021.0,56,60,50,57
18229,Seo Ju Hwan,54,64,44,29,210000.0,1000.0,22,191,2022.0,52,57,54,56
18230,E. Lopez,54,64,44,26,210000.0,800.0,22,183,2022.0,57,53,49,59
18238,A. Rodriguez,54,74,44,26,275000.0,500.0,18,175,2021.0,56,51,54,59
18253,I. Takahashi,54,74,44,27,250000.0,500.0,17,189,2023.0,57,52,44,61
18258,V. Sima,54,61,44,20,180000.0,600.0,23,190,2023.0,56,54,50,56
18266,D. Krzysztofek,54,66,44,16,230000.0,700.0,21,190,2023.0,55,49,57,56
18282,M. Pußwald,54,68,44,28,220000.0,500.0,19,182,2025.0,54,54,51,59
18284,M. Richter,54,64,44,17,210000.0,650.0,21,198,2024.0,52,54,50,59
18285,B. Sunderland,54,68,44,15,220000.0,500.0,18,185,2025.0,59,56,46,58
18294,P. Boer,54,74,44,24,275000.0,2000.0,19,193,2024.0,57,58,49,59
18298,G. Singh,54,67,44,15,230000.0,500.0,21,182,2024.0,54,51,53,58
18300,G. Bellagambi,54,73,44,16,250000.0,500.0,19,189,2022.0,56,53,53,52
18303,H. Mociu,54,65,44,22,200000.0,500.0,19,185,2022.0,53,52,54,55
18310,P. Zvar,54,64,44,22,200000.0,500.0,19,185,2022.0,58,52,49,56
18316,A. Păun,54,70,44,30,250000.0,550.0,20,181,2024.0,56,53,53,55
18321,M. Beernaert,54,72,44,17,240000.0,500.0,18,188,2024.0,58,48,57,54
18327,L. Bergström,54,74,44,28,275000.0,1000.0,18,200,2024.0,57,56,50,56
18334,K. Atheba,54,65,44,22,200000.0,1000.0,20,187,2022.0,63,46,43,61
18336,Wei Minzhe,54,60,44,23,140000.0,1000.0,22,193,2022.0,56,53,48,56
18338,L. Schulze-Kökelsum,54,68,44,27,220000.0,500.0,19,190,2023.0,54,55,54,57
18355,L. Klußmann,54,72,44,25,240000.0,500.0,18,187,2022.0,57,54,48,55
18359,A. Kostrzewski,54,60,44,22,140000.0,500.0,22,195,2022.0,55,54,54,55
18360,J. Nowaczek,54,66,44,29,220000.0,500.0,19,185,2023.0,55,55,52,53
18362,T. Ernst,54,75,44,32,300000.0,500.0,18,193,2025.0,56,49,51,54
18365,L. Becker,54,66,44,20,220000.0,500.0,19,193,2022.0,54,55,52,57
18371,D. Skubl,54,67,44,17,220000.0,800.0,19,188,2024.0,56,51,49,58
18391,M. Chiacig,54,74,44,17,250000.0,500.0,17,185,2022.0,53,58,49,56
18408,N. Defreitas-Hansen,54,67,44,29,220000.0,1000.0,19,189,2022.0,54,53,50,56
18429,M. Kelly,53,58,43,19,110000.0,500.0,24,196,2021.0,55,50,51,51
18431,Xu Jiamin,53,56,43,23,90000.0,2000.0,27,192,2022.0,56,49,49,54
18433,T. Akmurzin,53,63,43,25,180000.0,4000.0,23,189,2026.0,47,63,50,52
18436,R. Díaz,53,57,43,19,100000.0,1000.0,25,178,2024.0,57,52,45,59
18440,M. Al Baqawi,53,60,43,24,160000.0,2000.0,23,180,2022.0,55,49,50,58
18448,M. Sutton,53,66,43,15,200000.0,900.0,21,188,2022.0,52,51,52,53
18450,S. Brynn,53,68,43,18,200000.0,2000.0,20,184,2023.0,48,58,50,57
18451,O. Paz,53,59,43,20,120000.0,1000.0,25,188,2024.0,53,49,47,62
18455,D. Szczepaniak,53,63,43,29,180000.0,500.0,21,196,2022.0,53,51,51,52
18471,V. Neacșu,53,66,43,21,200000.0,500.0,20,184,2022.0,52,54,55,57
18482,M. Freke,53,65,43,20,200000.0,600.0,22,193,2022.0,53,54,53,58
18485,M. Al Ghamdi,53,63,43,22,180000.0,2000.0,23,183,2022.0,56,56,51,54
18486,V. Torop,53,75,43,24,275000.0,500.0,17,189,2023.0,50,47,54,52
18488,P. Gill,53,63,43,17,180000.0,500.0,20,183,2022.0,54,54,52,54
18491,M. Ulla,53,70,43,23,210000.0,500.0,19,185,2023.0,55,50,53,53
18512,J. Guadagno,53,76,43,29,275000.0,500.0,18,183,2024.0,53,47,50,53
18520,J. Carney,53,68,43,23,200000.0,1000.0,20,183,2023.0,52,47,50,57
18521,S. Tangvik,53,71,43,31,210000.0,500.0,18,185,2021.0,56,58,49,57
18527,J. Newman,53,71,43,22,210000.0,500.0,19,188,2023.0,57,54,52,56
18532,R. Pop,53,65,43,30,200000.0,850.0,22,185,2022.0,54,50,52,53
18535,Long Wenhao,53,59,43,15,120000.0,1000.0,24,185,2021.0,58,48,49,55
18543,L. Webb,53,69,43,21,210000.0,1000.0,19,185,2024.0,54,56,54,52
18544,E. Omeragic,53,69,43,17,210000.0,800.0,19,195,2023.0,57,53,54,53
18548,J. Keeley,53,68,43,20,190000.0,500.0,18,191,2021.0,55,53,52,52
18549,H. Landivar,53,61,43,22,180000.0,500.0,22,187,2021.0,54,52,50,54
18557,P. Mårtensson,53,54,43,22,80000.0,500.0,27,188,2022.0,58,55,51,48
18561,Kim Ye Ji,53,63,43,28,180000.0,700.0,22,193,2021.0,57,60,50,57
18563,E. Corujo,53,65,43,25,200000.0,500.0,21,188,2021.0,56,44,59,46
18598,Ș. Dobre,53,63,43,28,180000.0,550.0,20,194,2025.0,56,53,52,56
18599,S. Simons,53,70,43,29,210000.0,500.0,17,188,2023.0,52,55,52,55
18605,P. Schermer,53,70,43,27,210000.0,500.0,17,185,2025.0,54,54,51,56
18617,M. Contra,53,62,43,19,180000.0,850.0,21,186,2023.0,51,58,52,51
18619,E. Mago,53,73,43,14,230000.0,500.0,17,186,2024.0,52,55,52,55
18624,D. Urtiaga,53,60,43,25,160000.0,1000.0,22,186,2023.0,50,56,51,58
18630,L. Zbinden,53,69,43,22,210000.0,500.0,18,187,2022.0,57,57,51,56
18637,W. Pulisic,53,59,43,21,120000.0,800.0,23,180,2021.0,54,54,53,51
18643,H. Valdimarsson,53,65,43,42,190000.0,500.0,19,188,2025.0,52,53,51,56
18655,M. Al Hurayji,53,63,43,25,180000.0,1000.0,21,188,2024.0,60,48,51,55
18659,Zhao Shi,52,54,42,17,70000.0,2000.0,28,187,2021.0,59,48,44,54
18660,H. Wright,52,62,42,40,160000.0,1000.0,22,181,2023.0,53,47,50,52
18661,Li Guanxi,52,57,42,18,100000.0,2000.0,22,189,2021.0,57,42,40,59
18663,A. Maynard-Brewer,52,64,42,25,170000.0,900.0,22,188,2022.0,54,56,55,47
18665,Teng Shangkun,52,52,42,18,50000.0,2000.0,30,186,2021.0,49,56,48,54
18669,R. Al Najjar,52,57,42,27,90000.0,4000.0,26,189,2024.0,53,49,47,53
18671,G. Maley,52,52,43,26,9000.0,600.0,38,188,2022.0,48,53,58,46
18672,A. Kıvanç,52,61,42,17,150000.0,3000.0,23,189,2022.0,55,56,41,57
18677,L. McNicholas,52,61,42,24,160000.0,500.0,21,191,2023.0,53,51,53,54
18681,G. Slonina,52,74,42,23,230000.0,500.0,17,193,2022.0,52,53,51,51
18682,A. Poplevchenkov,52,66,42,22,170000.0,3000.0,21,197,2022.0,50,59,45,57
18685,M. Sanyor,52,69,42,16,180000.0,900.0,19,178,2025.0,51,50,51,53
18687,P. Kumar,52,52,43,28,40000.0,500.0,31,182,2022.0,50,52,52,54
18688,D. Skretteberg,52,68,42,18,180000.0,500.0,19,187,2021.0,55,52,49,53
18689,E. Hejer,52,66,42,15,170000.0,500.0,19,181,2022.0,53,48,53,52
18691,G. Shelvey,52,67,42,29,170000.0,3000.0,20,189,2022.0,51,49,50,51
18700,R. Sinclair,52,62,42,31,150000.0,600.0,20,196,2024.0,50,53,49,52
18701,R. Munro,52,64,42,28,170000.0,600.0,21,182,2022.0,53,52,51,52
18711,S. Nilsen,52,66,42,27,170000.0,500.0,21,191,2023.0,53,47,51,54
18712,N. Al Aqidi,52,64,42,22,170000.0,2000.0,21,188,2024.0,58,57,54,46
18722,K. Molefe,52,71,42,19,180000.0,500.0,18,190,2022.0,58,46,38,61
18725,Heo Ja Woong,52,62,42,28,150000.0,550.0,23,184,2022.0,53,54,52,52
18727,B. Grawe,52,63,42,20,160000.0,650.0,21,190,2022.0,56,53,44,55
18731,G. Leijon,52,62,42,17,150000.0,500.0,19,188,2021.0,57,54,51,53
18736,T. Ur,52,66,42,27,170000.0,500.0,20,188,2021.0,57,57,50,51
18742,A. Gülstorff,52,68,42,29,180000.0,500.0,18,181,2022.0,53,49,50,55
18744,G. Székely,52,57,42,23,90000.0,500.0,26,187,2022.0,47,50,54,58
18750,André Mendes,52,68,42,29,180000.0,500.0,18,183,2022.0,56,51,52,50
18757,B. Jones,52,63,42,18,150000.0,800.0,20,181,2022.0,51,59,54,46
18762,J. Ægidius,52,70,42,19,180000.0,700.0,19,185,2025.0,55,52,50,56
18768,F. Gebhardt,52,66,42,19,170000.0,650.0,19,188,2023.0,53,47,52,57
18769,P. Lachenpa,52,61,42,22,150000.0,500.0,23,182,2024.0,56,49,49,55
18771,M. Ellborg,52,69,42,19,180000.0,500.0,18,191,2022.0,49,51,52,55
18783,C. Cook,52,64,42,16,170000.0,500.0,19,180,2022.0,55,56,49,50
18786,L. Jackson,52,68,42,19,180000.0,500.0,19,185,2023.0,62,52,46,50
18804,P. Moser,52,67,42,27,160000.0,500.0,18,191,2025.0,58,58,43,58
18807,Guo Hanru,52,59,42,13,140000.0,1000.0,21,193,2022.0,55,52,48,49
18808,Ci Henglong,52,64,42,22,170000.0,750.0,21,193,2021.0,49,52,53,54
18815,H. Sharp,52,66,42,28,170000.0,600.0,20,189,2023.0,54,53,50,51
18820,K. Bartoszek,52,67,42,30,170000.0,500.0,19,189,2022.0,52,55,54,52
18822,V. Birksø,52,62,42,35,150000.0,2000.0,20,190,2023.0,51,54,52,52
18823,M. Boruc,52,69,42,16,180000.0,500.0,18,194,2025.0,51,59,56,52
18829,D. Dutu,52,61,42,26,160000.0,850.0,21,193,2022.0,51,54,49,52
18831,J. Chapman,52,68,42,25,180000.0,500.0,18,183,2022.0,54,50,51,52
18832,M. Nazaretian,52,61,42,29,150000.0,2000.0,20,182,2022.0,58,47,42,54
18835,P. Prange,52,67,42,18,160000.0,500.0,18,189,2024.0,51,46,49,52
18836,A. Ahlin,52,60,42,23,150000.0,500.0,24,182,2021.0,60,51,48,50
18837,M. Mastil,52,62,42,23,160000.0,1000.0,21,196,2025.0,53,56,54,53
18843,A. Al Sanbi,52,69,42,28,180000.0,2000.0,20,184,2024.0,53,50,52,54
18857,K. Danielewicz,52,67,42,21,160000.0,500.0,17,185,2022.0,56,52,51,52
18862,J. Torrance,52,69,42,26,180000.0,900.0,19,193,2022.0,50,53,51,56
18867,S. Ghosh,51,51,41,52,40000.0,500.0,29,188,2022.0,53,46,48,53
18868,K. McKenzie-Lyle,51,60,41,25,110000.0,900.0,23,201,2022.0,52,49,49,53
18878,O. Webber,51,64,41,23,130000.0,3000.0,21,185,2022.0,53,49,47,54
18887,R. Kumar,51,54,41,28,60000.0,500.0,27,182,2022.0,51,48,51,51
18891,J. Wright,51,62,41,22,110000.0,1000.0,20,185,2022.0,53,49,48,50
18894,Baek Jong Beom,51,66,41,25,120000.0,500.0,20,190,2022.0,49,51,48,55
18896,S. Booth,51,61,41,17,110000.0,850.0,20,195,2022.0,51,48,48,52
18898,R. Ali Sardar,51,60,41,17,110000.0,500.0,23,188,2022.0,53,49,47,52
18902,Wang Zixiang,51,59,41,25,110000.0,1000.0,23,185,2025.0,50,49,53,53
18906,Yoo Yeon Soo,51,61,41,25,110000.0,700.0,23,191,2022.0,50,60,48,55
18916,I. Boehmer,51,68,41,27,130000.0,500.0,19,188,2021.0,54,54,53,46
18919,Hu Haoran,51,57,41,21,80000.0,1000.0,21,186,2022.0,56,49,44,54
18924,M. Al Dhulayfi,51,65,41,20,130000.0,2000.0,21,184,2024.0,55,47,47,52
18936,C. Brady,51,77,41,21,220000.0,500.0,17,191,2023.0,58,52,49,49
18940,G. Breeze,51,68,41,20,130000.0,500.0,17,187,2023.0,50,50,50,51
18953,Wang Jinshuai,51,58,41,16,100000.0,1000.0,20,186,2021.0,55,46,52,46
18959,R. Byrne,51,66,41,13,120000.0,500.0,18,180,2022.0,51,49,49,53
18961,F. Chalupniczak,51,63,41,27,120000.0,800.0,20,187,2022.0,50,51,51,52
18968,P. Loretz,51,70,41,15,130000.0,500.0,18,193,2024.0,56,53,45,57
18970,A. Sánchez,51,58,41,20,100000.0,1000.0,23,187,2025.0,48,47,52,59
18980,J. Sveinhaug,51,68,41,29,130000.0,500.0,17,185,2022.0,51,58,48,49
18985,B. Kelly,51,68,41,27,130000.0,500.0,17,183,2023.0,51,52,50,53
18988,M. Sjøeng,51,66,41,24,120000.0,500.0,19,196,2023.0,53,52,53,51
18992,J. Nieuwenhuizen,51,74,41,21,170000.0,500.0,17,180,2024.0,54,52,43,52
18994,E. Cox,51,68,41,21,130000.0,500.0,17,182,2023.0,55,55,46,53
18998,M. Boylan,51,64,41,18,120000.0,500.0,16,182,2025.0,57,55,43,54
19006,A. Jones,50,66,40,19,110000.0,850.0,20,183,2022.0,56,45,44,52
19012,A. Paul,50,55,40,20,50000.0,500.0,26,183,2024.0,42,53,44,55
19017,A. Abaz,50,70,40,17,120000.0,500.0,19,187,2022.0,49,50,48,50
19020,Li Zhizhao,50,60,40,15,90000.0,950.0,21,188,2023.0,53,55,44,53
19026,G. Fuentes,50,72,40,17,130000.0,500.0,18,188,2021.0,46,51,50,52
19035,S. Mitra,50,62,40,28,100000.0,500.0,20,185,2023.0,48,50,50,52
19036,W. Blackmore,50,68,40,21,110000.0,600.0,19,185,2024.0,50,45,50,49
19037,M. Al Shammari,50,56,40,22,60000.0,1000.0,24,185,2025.0,48,51,46,55
19038,M. Chapman,50,68,40,18,100000.0,500.0,18,194,2023.0,50,49,50,53
19042,V. Mărgărit,50,70,40,21,110000.0,500.0,17,190,2023.0,51,51,50,47
19046,L. Sharma,50,59,40,17,90000.0,500.0,21,195,2023.0,53,54,44,57
19054,M. Trige,50,65,40,27,90000.0,500.0,18,190,2021.0,52,51,46,55
19058,M. Bulic,50,68,40,24,110000.0,500.0,19,177,2022.0,54,53,47,51
19064,Fan Weixiang,50,55,40,21,60000.0,900.0,24,194,2021.0,47,55,53,50
19065,Pan Long,50,56,40,11,60000.0,700.0,21,188,2022.0,48,45,52,47
19067,Kudrat Ablet,50,53,40,23,50000.0,1000.0,24,192,2021.0,51,49,45,55
19078,M. Pérez Hintermeier,50,65,40,12,90000.0,500.0,17,194,2022.0,57,48,41,51
19088,N. Foster,50,62,40,20,100000.0,500.0,20,180,2022.0,54,49,50,53
19093,K. Torstensson,50,67,40,21,100000.0,500.0,17,180,2021.0,50,52,52,53
19102,G. Figliuzzi,49,64,39,22,100000.0,850.0,20,184,2022.0,49,44,45,50
19104,Wang Zhifeng,49,55,39,24,60000.0,1000.0,24,195,2021.0,49,52,43,50
19114,Ma Kunyue,49,65,39,26,110000.0,1000.0,20,190,2022.0,48,46,49,49
19120,J. Lemoignan,49,60,39,16,90000.0,500.0,20,186,2022.0,51,54,44,48
19125,D. Contreras,49,63,39,20,100000.0,500.0,19,180,2021.0,50,48,49,45
19137,V. Yadav,49,68,39,31,110000.0,500.0,19,183,2025.0,45,47,50,52
19139,V. Singh,49,52,39,22,45000.0,500.0,27,182,2022.0,47,52,49,52
19144,A. Taleb,49,69,39,29,110000.0,500.0,18,188,2023.0,50,45,49,47
19149,N. Deka,49,66,39,18,100000.0,500.0,18,185,2022.0,49,56,47,52
19159,Guo Jiawei,49,56,39,22,80000.0,800.0,20,192,2021.0,52,51,45,50
19172,R. Al Muwainea,49,57,39,17,90000.0,1000.0,21,177,2025.0,51,48,44,54
19176,E. Minogue,48,60,38,30,100000.0,500.0,19,181,2021.0,50,47,45,50
19178,Ma Zhen,48,52,38,12,50000.0,1000.0,23,196,2021.0,49,45,44,46
19183,F. Emmings,48,73,38,29,130000.0,500.0,17,195,2022.0,51,59,42,53
19185,P. McGarvey,48,59,38,20,80000.0,500.0,17,180,2022.0,49,47,43,51
19192,L. Jongte,48,60,38,28,90000.0,500.0,18,183,2023.0,49,48,48,47
19193,M. Khan,48,61,38,28,100000.0,500.0,19,187,2024.0,49,46,45,47
19210,Gao Xiang,48,54,38,15,60000.0,800.0,20,182,2021.0,46,51,48,51
19216,H. Wiles-Richards,48,65,38,20,110000.0,1000.0,19,180,2023.0,52,49,43,48
19225,D. Da Silva,47,55,37,24,90000.0,500.0,21,175,2025.0,48,45,46,47
