,Name ,player_positions,overall,potential,age,physic,preferred_foot,height_cm,club_contract_valid_until,value_eur,power_jumping,power_strength,defending,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,mentality_interceptions,mentality_aggression,mentality_composure,passing,skill_long_passing,attacking_heading_accuracy,power_long_shots
3640,S. Taniguchi,CB,72,72,29,72,Right,183,2022.0,2000000.0,71,72,73,72,74,69,76,62,61,59,68,72,48
2039,N. Viergever,"CB, LB",74,74,31,75,Left,183,2023.0,2900000.0,77,74,74,76,73,76,75,75,70,65,68,70,48
15440,D. Diani,"CDM, CB, CM",60,67,23,75,Left,193,2022.0,450000.0,58,84,55,48,62,61,53,64,53,52,56,52,29
3911,B. Oczipka,"LB, LWB, CB",71,71,32,75,Left,185,2024.0,1300000.0,71,76,68,66,71,70,70,74,72,70,68,63,64
8440,T. Petrášek,CB,67,68,29,79,Right,199,2023.0,950000.0,76,96,67,66,68,62,63,64,68,38,42,75,37
16969,Bernardo Vilar,CB,58,68,23,64,Left,192,2024.0,425000.0,65,71,58,58,62,54,56,52,52,37,40,55,22
15481,S. Jarl,"CDM, CB",60,71,21,61,Right,186,2021.0,525000.0,58,64,57,56,59,58,59,56,55,54,60,46,30
15475,A. Van Hoorenbeeck,"LB, CB, RB",60,69,22,64,Left,187,2022.0,525000.0,60,64,57,48,65,64,56,67,47,49,51,59,31
14928,F. Ilie,CB,61,62,29,68,Left,188,2022.0,300000.0,71,75,62,63,62,62,57,42,58,43,44,68,27
15470,S. Hanssen,CB,60,74,20,62,Right,186,2022.0,550000.0,73,68,60,58,64,60,59,53,54,44,50,53,21
17570,A. Farreras,CB,56,67,20,69,Right,175,2022.0,300000.0,70,73,52,54,53,43,51,69,70,49,45,55,25
115,S. Savić,CB,84,84,30,76,Right,187,2024.0,34500000.0,86,83,87,90,86,83,87,86,80,57,72,84,31
18040,F. Maya,CB,55,65,22,61,Right,179,2021.0,275000.0,72,62,54,52,55,58,54,54,37,36,40,52,24
4873,Bressan,"CB, RB",70,71,28,74,Right,182,2021.0,1500000.0,72,77,69,65,71,69,72,71,65,51,63,73,31
10600,H. Carter,CB,65,73,21,72,Right,188,2024.0,1500000.0,76,81,65,65,66,64,63,62,55,43,49,62,24
10602,A. Šušnjar,CB,65,69,25,82,Left,191,2022.0,900000.0,72,86,62,58,62,60,65,76,59,57,61,65,46
9977,C. Dibon,CB,65,65,30,70,Right,183,2022.0,575000.0,90,72,64,66,63,61,65,64,65,51,58,66,24
13751,R. Nartey,CB,62,73,22,66,Right,184,2022.0,825000.0,72,71,62,62,63,62,59,61,46,44,34,61,23
10587,A. Benga,CB,65,65,32,77,Right,188,2022.0,475000.0,82,88,66,70,66,64,59,53,57,43,40,67,47
5408,M. Corozo,CB,70,71,28,73,Right,185,2023.0,1500000.0,80,79,70,69,70,64,70,59,64,65,69,77,54
18073,K. Lepczyński,CB,55,70,19,67,Right,191,2023.0,275000.0,67,73,54,50,56,53,55,55,41,38,38,54,21
12999,K. Kubica,"CDM, CB",63,70,21,72,Right,192,2023.0,925000.0,67,74,60,61,61,57,59,57,54,53,60,58,47
10540,C. Tilt,CB,65,65,29,74,Left,189,2022.0,600000.0,74,81,65,66,68,66,59,69,52,37,35,64,15
702,C. Smalling,CB,78,78,31,79,Right,194,2023.0,9500000.0,80,85,79,76,81,80,79,81,74,58,64,81,35
7915,José León,CB,67,72,26,72,Left,185,2023.0,1300000.0,77,74,66,67,64,62,70,64,56,53,54,67,38
10767,J. Medić,"CB, CDM, CM",65,70,22,80,Right,193,2024.0,1000000.0,57,87,62,59,64,61,62,70,65,54,59,64,40
16475,O. Offiah,"CB, RB",59,79,18,61,Right,180,2023.0,575000.0,57,65,61,56,70,63,61,57,40,39,30,48,35
5592,Nuno Reis,"CB, CDM",69,69,30,78,Right,178,2024.0,1100000.0,81,80,68,70,67,65,68,78,62,56,56,68,49
10815,R. Abascal,"CB, LB",65,67,27,76,Left,187,2024.0,750000.0,70,80,63,62,63,59,64,78,57,49,59,66,47
15941,K. Mintikkis,"RB, CB",60,60,31,55,Right,176,2022.0,180000.0,61,50,61,60,64,62,64,61,48,43,26,50,21
10657,M. Naderi,"LB, CB, CDM",65,71,24,76,Left,188,2022.0,1100000.0,63,81,63,62,65,63,66,70,50,51,54,57,24
18552,V. Lund,CB,53,69,18,57,Left,183,2023.0,220000.0,71,59,52,51,55,52,49,54,41,42,45,49,26
18554,I. Larsson,CB,53,64,20,58,Right,182,2022.0,190000.0,70,57,54,54,53,52,56,52,51,40,51,50,15
10745,I. Gaponov,CB,65,74,23,65,Right,185,2024.0,1500000.0,70,69,65,64,64,71,68,58,59,44,35,61,24
12878,G. Kilama,"CB, RB",63,73,22,71,Left,182,2022.0,1000000.0,81,70,62,58,64,58,63,60,58,56,55,70,34
10653,D. Guidi,CB,65,70,25,77,Right,177,2022.0,950000.0,87,76,64,60,67,68,63,67,58,50,53,65,32
5382,F. Pereyra,CB,70,70,31,79,Right,186,2021.0,1100000.0,89,83,69,68,67,72,70,78,57,46,52,71,32
7687,R. Windbichler,"CB, CDM",67,67,30,75,Right,183,2022.0,825000.0,83,80,64,61,65,62,67,68,61,53,61,67,21
18351,M. Cleworth,"CB, RB",54,67,18,68,Right,191,2022.0,230000.0,71,74,53,53,54,52,52,55,38,33,33,52,19
11782,M. Awoudja,"CB, LB",64,73,23,72,Right,188,2022.0,1200000.0,82,81,61,55,65,66,57,63,49,48,55,71,27
13260,J. Lencinas,"CB, RB",63,63,33,68,Right,184,2021.0,230000.0,70,74,63,63,63,61,62,56,63,53,61,65,17
5180,D. Aimar,CB,70,74,26,72,Right,182,2022.0,2000000.0,74,76,71,69,74,68,69,64,59,47,52,70,26
954,J. Veltman,"CB, RB, RWB",77,77,29,76,Right,184,2023.0,9000000.0,78,74,79,78,82,77,79,82,78,66,73,74,41
5169,M. Fofana,"CDM, CB",70,76,23,73,Right,186,2026.0,2300000.0,80,73,71,71,69,68,76,71,58,54,63,69,23
13314,A. Garcia MacNulty,CB,63,81,18,68,Left,187,2024.0,1100000.0,82,71,64,60,69,65,59,61,54,41,42,68,28
1069,Marcão,CB,77,81,25,84,Left,185,2024.0,13000000.0,90,81,76,79,77,74,77,82,70,57,67,68,29
2859,D. Fry,CB,73,80,23,72,Right,191,2023.0,5500000.0,82,76,74,76,72,72,76,65,70,55,53,73,25
782,M. Friedrich,CB,78,80,25,76,Right,192,2022.0,15500000.0,74,81,81,79,85,79,78,74,68,57,68,79,35
13622,J. Aspropotamitis,CB,62,65,25,76,Right,188,2023.0,475000.0,79,83,60,59,60,57,60,62,65,43,49,61,17
7826,M. Herrera,CB,67,68,29,77,Right,185,2021.0,950000.0,77,79,65,67,61,65,65,83,53,55,65,69,47
12821,N. Stierlin,"CDM, CM, CB",63,77,21,69,Right,182,2024.0,1100000.0,77,71,61,57,68,59,58,66,58,57,57,60,62
13216,Han Ho Gang,CB,63,64,27,76,Right,184,2022.0,475000.0,73,81,60,56,66,61,54,66,55,49,56,67,24
5301,D. Perić,CB,70,71,26,79,Left,197,2024.0,1600000.0,78,84,68,63,71,72,69,78,64,44,60,70,21
5013,K. Adams Nuhu,CB,70,73,26,81,Right,190,2023.0,1800000.0,83,90,67,62,73,67,65,76,70,54,66,70,29
18397,E. Spago,"CB, LB",54,68,19,69,Left,186,2022.0,240000.0,65,69,53,50,58,53,51,68,45,38,39,54,20
693,C. Kouyaté,"CB, CDM",78,78,31,85,Right,189,2022.0,9500000.0,77,85,78,77,79,76,77,85,72,62,65,79,63
17241,B. Mruk,CB,57,71,19,63,Left,184,2023.0,375000.0,72,70,58,56,61,56,58,45,39,30,23,53,18
4524,J. Novillo,CB,71,76,23,80,Left,190,2022.0,2600000.0,76,86,70,67,72,68,68,80,59,43,44,77,29
16602,C. McVey,"RB, CB",58,64,24,64,Right,184,2022.0,300000.0,70,66,52,50,57,55,49,57,44,54,60,47,42
15724,M. Gullit,"LB, CB",60,73,20,66,Left,191,2023.0,575000.0,72,76,61,60,65,61,58,48,54,47,42,57,26
15792,I. Mesina,"CB, RB",60,70,20,67,Right,183,2022.0,500000.0,70,70,60,61,62,60,56,61,56,40,51,62,24
9780,Olasagasti,"CDM, CM, CB",66,76,20,68,Right,176,2023.0,1800000.0,57,65,61,60,64,62,56,65,63,64,69,63,34
10935,N. Marichal,CB,65,78,20,58,Right,186,2023.0,1600000.0,77,56,69,72,73,63,70,55,52,45,52,54,25
9624,A. Rouault,CB,66,78,20,69,Right,187,2024.0,1900000.0,81,75,65,64,67,66,63,62,50,48,59,64,24
5654,Kim Kee Hee,"CB, RB",69,69,31,77,Right,188,2021.0,950000.0,75,85,68,67,68,65,71,66,61,59,65,68,48
10909,M. Guzmán,CB,65,78,21,68,Right,181,2022.0,1700000.0,72,67,66,68,69,65,64,64,54,44,46,60,44
8080,D. Schmidt,CB,67,68,28,71,Right,183,2021.0,975000.0,68,72,68,70,69,65,69,69,56,41,41,64,33
1212,G. Trauner,CB,76,76,29,87,Right,183,2025.0,6500000.0,90,86,75,75,76,74,72,83,66,62,63,83,63
7128,J. Nikolaou,"CDM, CB",68,69,27,77,Left,183,2023.0,1200000.0,83,79,67,68,69,66,66,77,55,62,66,61,43
18728,D. Aravena,CB,52,65,20,56,Left,170,2024.0,180000.0,72,56,54,51,60,55,50,44,43,29,45,53,19
17892,Kim Tae Hyeon,CB,55,70,20,66,Left,186,2022.0,275000.0,66,70,53,50,53,52,54,56,42,38,46,58,25
12663,D. Johnson,CB,63,71,22,70,Right,185,2023.0,1000000.0,73,74,62,62,64,60,60,69,57,49,42,58,31
15855,D. Giafer,CB,60,68,20,66,Right,182,2023.0,500000.0,80,67,60,59,62,58,58,67,40,32,31,61,21
18648,J. Wilkie,CB,53,69,18,62,Right,188,2022.0,220000.0,71,70,52,51,54,52,50,45,41,32,35,53,25
12808,O. Steurer,"CB, LB",63,68,26,74,Left,191,2022.0,625000.0,63,86,61,60,63,58,57,64,43,49,45,64,32
17783,R. Baniya,CB,56,64,22,56,Right,192,2022.0,300000.0,69,54,59,56,65,65,53,53,40,32,32,51,27
3202,M. Le Marchand,"CB, LB",72,72,31,71,Left,185,2023.0,1600000.0,77,74,72,71,72,71,72,71,74,67,74,73,33
562,Álvaro,CB,79,79,31,82,Right,182,2024.0,12000000.0,90,82,80,80,82,80,79,88,67,59,68,75,20
9828,J. Walsh,CB,65,65,29,74,Left,182,2023.0,600000.0,86,75,64,62,66,64,62,71,53,55,59,63,33
18404,L. Jenkins,CB,54,72,18,63,Right,180,2022.0,250000.0,75,65,52,52,53,53,50,65,39,38,42,53,21
10103,J. McGhee,"RB, LB, CB",65,68,24,71,Right,185,2023.0,900000.0,81,76,65,66,65,63,63,64,66,57,58,63,33
17679,C. Thiam,CB,56,77,17,65,Right,192,2023.0,425000.0,64,69,55,51,59,52,55,59,45,37,38,59,37
18396,R. Denuit,CB,54,66,19,61,Right,184,2025.0,240000.0,68,67,53,52,56,53,53,57,35,37,38,51,22
10303,Morillas,"LB, CB",65,65,34,76,Left,186,2022.0,250000.0,69,77,64,67,64,63,62,73,65,56,59,60,35
1059,I. Diop,CB,77,83,24,79,Right,194,2023.0,15000000.0,74,85,78,77,79,78,79,79,70,52,63,76,31
9471,Álvaro García,CB,66,79,21,68,Left,184,2024.0,2000000.0,60,69,66,65,68,64,66,70,63,59,66,65,55
11207,A. O'Connor,"CB, RB",64,64,28,81,Right,188,2023.0,500000.0,81,84,61,61,62,60,61,70,72,56,58,62,54
10319,Luis Paezinho,"CB, LB",65,65,25,60,Left,182,2024.0,700000.0,79,69,67,72,66,65,64,65,58,47,45,61,41
436,S. Umtiti,CB,80,80,27,78,Left,182,2023.0,19500000.0,81,84,80,80,80,79,81,80,74,68,73,78,70
10454,A. Jones,"CB, CDM",65,74,23,71,Right,188,2023.0,1500000.0,67,75,65,65,66,64,64,65,60,54,61,61,38
1292,D. Amartey,"CB, RB, CDM",76,79,26,75,Right,186,2022.0,8500000.0,77,78,76,76,78,75,75,80,69,65,66,73,59
944,Luís Neto,CB,77,77,33,73,Right,185,2022.0,5000000.0,83,73,79,78,76,78,84,81,75,56,63,78,37
8952,S. Bateau,"CB, RB",66,66,30,72,Right,186,2022.0,700000.0,74,78,66,67,70,62,60,69,73,48,49,71,24
17355,André Barbosa,"CB, RB",57,67,20,62,Right,177,2025.0,325000.0,63,58,58,57,60,61,54,59,38,42,41,58,24
452,A. Christensen,CB,80,85,25,72,Right,187,2022.0,28000000.0,75,73,83,83,84,82,82,73,76,65,71,79,20
17303,N. Hayashi,CB,57,64,23,64,Right,181,2022.0,300000.0,67,68,56,54,58,56,55,62,42,40,47,57,24
9525,A. Reyes,CB,66,78,21,78,Right,183,2022.0,2000000.0,81,80,66,65,68,63,66,74,55,38,36,63,34
7627,L. Rose,"CB, RB",67,68,29,76,Right,184,2024.0,950000.0,71,80,65,65,66,67,64,73,63,54,56,66,39
7577,R. McGowan,CB,67,67,31,79,Right,191,2031.0,2850451.813201148,46,80,66,65,66,65,64,79,67,56,58,71,42
8240,M. Meulensteen,CB,67,74,21,71,Right,184,2022.0,1900000.0,67,70,67,66,70,68,68,65,67,64,64,62,55
6970,Kauã Zanson,"CB, RB",68,68,25,60,Right,179,2024.0,1200000.0,83,63,70,70,70,72,69,73,72,49,30,67,50
18134,R. Gaikwad,"CB, RB",54,54,30,64,Right,180,2022.0,90000.0,72,71,52,53,50,53,51,53,41,34,30,55,21
9644,A. Ferro,CB,66,77,20,69,Right,181,2022.0,1800000.0,72,71,67,68,68,64,65,65,65,55,63,66,39
8908,D. Wydra,"CB, CDM",66,66,27,77,Right,186,2022.0,800000.0,75,79,62,59,66,67,64,75,56,62,67,54,61
498,A. Bastoni,CB,80,89,22,80,Left,190,2024.0,44500000.0,71,81,82,80,84,80,83,80,77,65,73,81,25
18003,B. Craig,"CDM, CB",55,72,17,61,Right,185,2022.0,300000.0,63,69,54,56,55,54,51,50,52,49,51,51,32
652,T. Koopmeiners,"CDM, CM, CB",79,84,23,77,Left,183,2026.0,24500000.0,78,75,76,77,75,75,79,71,79,79,83,73,76
17560,F. Al Hamad,CB,56,62,23,68,Left,188,2025.0,200000.0,70,71,55,57,56,55,54,60,39,37,35,49,23
8453,K. Ehlers,CB,67,78,20,67,Right,186,2023.0,2100000.0,57,74,68,70,68,66,70,53,64,51,50,64,28
18708,A. Hansen,CB,52,65,19,55,Right,194,2022.0,180000.0,69,55,53,50,57,55,53,51,45,36,23,43,20
1604,M. Rojo,"CB, LB",75,75,31,68,Left,186,2022.0,3800000.0,78,76,74,70,76,74,76,87,65,66,67,75,63
18710,J. Woodiwiss,CB,52,65,18,60,Right,182,2022.0,170000.0,81,67,52,52,55,52,50,47,40,28,22,48,17
8478,R. Behounek,CB,67,73,24,78,Right,187,2023.0,1500000.0,74,85,65,63,69,64,65,68,58,45,48,62,25
323,K. Zouma,CB,81,84,26,85,Right,190,2025.0,30000000.0,91,93,81,81,82,78,80,84,69,63,68,84,49
1215,Pedro Mendes,CB,76,76,30,81,Right,186,2023.0,6000000.0,77,83,77,77,78,75,78,87,69,51,65,75,34
8414,L. Stergiou,CB,67,86,19,72,Right,180,2024.0,2500000.0,86,74,68,70,70,67,65,63,56,46,51,64,25
17594,D. Matsumoto,CB,56,63,22,69,Right,183,2022.0,275000.0,66,75,54,50,57,56,52,71,45,37,42,55,24
17605,H. Gambor,CB,56,69,18,53,Right,186,2023.0,300000.0,66,62,56,54,59,58,55,50,52,42,41,57,32
9815,J. Rzeźniczak,CB,65,65,34,78,Right,183,2022.0,230000.0,83,80,62,59,62,63,67,78,68,54,58,64,41
9259,G. Fechner,"CB, CDM",66,73,23,75,Right,188,2023.0,1600000.0,71,77,64,65,66,63,62,72,54,56,64,62,42
9884,A. Al Zori,"LB, CB",65,65,33,71,Left,184,2022.0,375000.0,75,72,63,63,64,63,59,70,55,55,47,66,46
10768,T. Keller,"CB, CDM",65,75,21,72,Right,186,2022.0,1500000.0,72,74,64,62,67,64,62,71,46,48,49,66,36
18668,J. Dyer,"CB, CDM",52,65,20,62,Right,183,2022.0,180000.0,79,65,52,52,54,52,52,42,41,33,33,47,23
11577,K. Demirtaş,"CB, LB",64,66,27,68,Left,184,2024.0,625000.0,74,71,63,61,62,67,63,62,45,52,56,68,28
17420,J. Robinson,"LB, CB",57,74,20,61,Left,190,2023.0,425000.0,63,65,57,56,63,64,52,51,38,47,47,48,25
10514,R. Bushiri,CB,65,74,21,77,Right,187,2023.0,1500000.0,68,88,63,63,64,62,60,72,55,37,41,64,26
19032,Song Yue,"CB, CM, CDM",50,50,29,60,Right,185,2022.0,40000.0,59,63,47,50,46,45,43,58,35,49,56,47,34
18484,I. Bakare,"CB, RWB",53,68,19,66,Right,188,2022.0,210000.0,72,75,52,50,53,49,54,57,38,30,27,50,24
7400,M. Thiaw,"CB, RB",68,81,19,69,Right,191,2024.0,2700000.0,76,74,68,66,70,66,66,62,55,54,57,72,35
8610,Léo Andrade,CB,67,74,23,71,Left,190,2022.0,1900000.0,73,75,68,69,68,66,71,63,48,42,41,65,29
9738,F. La Mantía,"CB, CDM",66,70,25,69,Right,182,2022.0,1100000.0,69,71,67,71,64,71,64,63,56,56,34,62,66
11606,A. Ordóñez,CB,64,66,27,71,Left,186,2022.0,625000.0,77,76,63,63,65,60,62,68,58,40,45,63,24
18446,R. Warland,CB,53,69,18,63,Right,184,2023.0,220000.0,76,65,53,53,56,54,52,52,51,29,29,46,22
10059,A. Dźwigała,CB,65,71,25,74,Right,185,2022.0,1000000.0,80,73,61,54,66,65,61,74,59,51,56,67,49
7427,José Fontán,"LB, CB",68,78,21,58,Left,185,2025.0,2600000.0,64,55,71,68,76,73,65,63,49,56,56,71,48
10057,D. Del Fabro,CB,65,68,26,71,Right,190,2025.0,825000.0,89,72,67,72,65,63,62,71,58,38,46,67,40
7424,E. Agbadou,"CB, CDM",68,75,24,79,Right,192,2025.0,2200000.0,62,86,66,68,67,63,64,78,67,50,58,66,23
7395,S. Welsh,CB,68,77,21,72,Right,188,2025.0,2500000.0,77,75,67,68,69,67,64,74,66,52,63,68,18
9098,G. Godoy,CB,66,66,33,72,Right,187,2021.0,400000.0,71,76,65,57,75,60,64,73,61,48,63,70,17
8342,E. Lomotey,"CDM, CB, CM",67,75,23,81,Right,190,2024.0,2100000.0,68,84,67,68,67,60,68,75,58,55,60,64,53
523,Y. M'Vila,"CDM, CM, CB",79,79,31,78,Right,182,2023.0,12500000.0,70,74,75,75,76,72,81,83,80,74,80,62,70
9773,Carlos Domínguez,"CB, LB",66,76,20,59,Left,187,2022.0,1800000.0,74,55,68,65,71,69,67,69,48,49,41,68,15
7153,V. Lampropoulos,CB,68,68,31,70,Right,185,2022.0,825000.0,70,76,70,70,72,69,69,64,62,54,64,66,49
1619,K. Günter,CB,75,77,26,72,Right,184,2023.0,6000000.0,77,77,76,76,77,77,78,71,60,56,72,69,31
10593,O. Bjørtuft,CB,65,74,22,68,Right,185,2024.0,1500000.0,83,74,66,68,67,63,66,59,62,52,60,59,26
7388,Juande,"CB, CDM",68,79,21,66,Right,185,2024.0,2500000.0,77,73,70,67,72,70,71,63,50,52,62,68,23
6685,C. Lykogiannis,"LB, LWB, CB",68,68,27,66,Left,190,2022.0,1200000.0,59,73,65,62,70,67,66,56,64,67,68,52,74
10543,L. Woolfenden,CB,65,71,22,75,Right,193,2024.0,1000000.0,70,83,64,64,65,64,63,64,57,53,57,63,26
19018,Kang Sang Hee,CB,50,61,23,52,Right,180,2022.0,100000.0,66,51,52,51,55,54,52,48,42,28,25,42,22
10560,B. Hansen,CB,65,68,27,72,Right,189,2021.0,800000.0,72,74,65,66,67,64,62,62,45,43,60,63,25
1119,Eric García,CB,77,86,20,72,Right,182,2026.0,21500000.0,73,73,79,79,78,77,80,76,79,65,72,77,44
244,N. Süle,"CB, RB",82,87,25,81,Right,195,2022.0,40500000.0,39,93,83,81,86,82,80,85,75,59,69,84,62
11245,J. Moore-Taylor,CB,64,66,27,76,Left,180,2022.0,625000.0,92,80,62,62,63,62,62,64,58,57,59,62,46
16994,G. Mina,"CB, RB",58,78,17,61,Right,182,2023.0,525000.0,62,65,59,61,56,55,60,45,45,48,55,60,25
13345,N. Moro,CB,63,69,24,73,Right,190,2023.0,700000.0,66,77,60,58,61,62,62,70,44,51,63,61,21
12205,Vinicius Souza,"CDM, CB, CM",64,71,22,75,Right,187,2025.0,1100000.0,68,79,58,54,61,57,58,75,44,57,63,65,42
4978,E. Marxen,CB,70,70,30,74,Left,185,2024.0,1300000.0,78,76,68,69,67,69,67,75,63,62,66,69,60
6220,B. Stillhart,"CM, CAM, CB",69,70,27,72,Right,177,2023.0,1600000.0,85,71,62,64,62,60,60,66,67,67,68,60,55
4911,A. Monfray,CB,70,70,30,82,Right,185,2024.0,1300000.0,81,84,68,65,71,68,69,77,62,60,65,67,60
2918,A. Fukumori,CB,73,73,28,76,Left,183,2022.0,2600000.0,73,76,73,72,74,72,73,70,72,75,77,71,73
5622,M. Kamiński,CB,69,69,29,70,Left,192,2023.0,1200000.0,76,80,69,68,69,70,69,64,59,62,70,69,60
4534,N. Collins,"CB, RB",71,82,20,75,Right,193,2025.0,3800000.0,72,78,71,70,73,70,71,71,63,53,63,69,19
14694,M. Orłowski,"RB, CB",61,61,27,59,Right,179,2022.0,325000.0,59,62,59,58,63,64,61,46,46,44,36,45,31
13912,N. Fukumori,CB,62,63,28,73,Left,183,2023.0,375000.0,73,82,61,60,63,59,59,66,54,47,61,62,41
12425,A. Calver,"CB, RB",63,64,25,74,Right,186,2023.0,500000.0,83,81,62,66,61,57,60,65,60,49,45,60,20
4141,Wallace,CB,71,73,26,74,Right,191,2022.0,2000000.0,74,85,71,72,70,69,71,76,68,44,50,72,26
12150,B. Salvareschi,CB,64,74,22,66,Right,183,2022.0,1200000.0,73,69,64,57,69,66,63,61,48,44,53,66,22
17023,Wang Peng,"CM, CB",57,57,28,69,Right,185,2021.0,160000.0,54,67,57,55,59,58,56,64,58,52,58,60,57
4130,G. Ortíz,CB,71,72,28,77,Right,183,2024.0,1800000.0,80,74,71,71,69,71,72,85,57,48,65,71,48
2389,M. Burda,CB,74,78,26,74,Right,187,2022.0,5000000.0,68,80,77,76,78,71,79,74,68,43,45,77,21
2897,T. Chalobah,"CB, CDM, CM",73,80,21,77,Right,191,2023.0,5500000.0,61,82,72,69,74,74,73,73,63,63,68,69,41
14171,C. Staring,"CB, CDM",62,74,20,64,Right,186,2023.0,900000.0,61,70,61,61,64,64,54,64,59,54,56,60,41
6055,J. Attamah,"CDM, CB",69,72,27,76,Right,180,2023.0,1600000.0,80,81,69,66,73,67,70,64,64,57,68,61,66
13538,L. John,CB,62,64,27,71,Right,190,2022.0,425000.0,74,80,61,61,61,60,59,62,54,41,42,63,22
13555,Lei Tenglong,CB,62,62,30,66,Right,183,2026.0,325000.0,70,71,62,62,60,56,64,59,50,41,45,65,20
2335,S. Cáseres,"CDM, CM, CB",74,80,24,78,Right,177,2021.0,6000000.0,69,80,68,65,73,71,67,84,69,68,75,58,57
14275,L. Mbete,CB,62,82,17,66,Left,185,2022.0,1000000.0,68,66,61,61,64,58,59,66,57,47,55,61,24
2092,M. Nastasić,CB,74,74,28,75,Left,188,2025.0,3600000.0,81,79,74,74,74,76,75,77,80,61,68,70,22
4523,N. Ferraresi,"CB, RB",71,79,22,74,Right,189,2022.0,3900000.0,76,78,71,70,75,74,69,74,61,48,62,64,17
12707,H. Özkan,"CDM, CB, CM",63,72,23,62,Right,178,2024.0,1000000.0,69,62,59,55,62,61,60,64,56,61,62,60,51
14120,R. Malone,CB,62,62,28,72,Right,188,2022.0,350000.0,71,77,61,55,69,67,55,66,49,41,51,59,23
2104,S. Kryvtsov,CB,74,74,30,78,Right,186,2023.0,3500000.0,72,80,74,72,77,74,73,75,69,51,61,77,42
14074,I. Mesík,CB,62,73,20,68,Left,186,2021.0,825000.0,61,73,61,60,63,61,60,60,62,59,64,60,35
4498,J. Bijol,"CDM, CB",71,79,22,77,Right,190,2023.0,4000000.0,76,84,71,68,72,70,70,68,58,63,67,77,53
2362,Pablo Santos,CB,74,75,29,78,Left,188,2022.0,3900000.0,89,81,75,74,76,75,78,74,65,45,51,73,37
15604,F. Souza,"RB, LB, CB",60,68,23,60,Right,183,2022.0,525000.0,67,62,61,58,68,64,58,51,40,35,22,53,23
14355,D. Domgjoni,"CB, LB",62,68,24,64,Right,190,2023.0,575000.0,76,68,64,67,63,59,62,51,50,51,59,62,31
5970,Roldão Riso,"CDM, CB",69,69,29,68,Right,177,2024.0,1200000.0,62,71,70,71,72,66,66,52,52,69,71,72,52
16608,M. Taylor,CB,58,69,21,65,Right,195,2022.0,425000.0,67,72,56,56,58,59,51,68,53,43,51,59,21
16084,Zhang Yu,CB,59,62,27,67,Right,190,2021.0,250000.0,67,70,59,57,61,63,56,56,53,42,45,58,23
15749,D. Nakashio,CB,60,65,24,58,Left,181,2022.0,325000.0,61,56,61,60,63,61,63,59,44,50,61,58,35
12086,Rubén Pulido,"CB, LB",64,67,20,64,Right,184,2024.0,700000.0,78,64,63,60,64,62,65,67,58,49,48,68,30
3666,K. Pedersen,"LB, CB",72,73,26,82,Left,191,2022.0,2500000.0,70,82,72,70,74,69,71,74,65,57,47,72,39
11865,Tiri,CB,64,64,29,78,Left,186,2023.0,500000.0,88,83,62,63,63,64,59,66,55,53,57,62,38
12523,M. Reinthaler,CB,63,66,26,72,Right,193,2023.0,550000.0,44,81,62,65,64,61,52,66,62,55,58,65,48
16794,E. Oubella,CB,58,72,20,62,Right,187,2022.0,450000.0,73,64,60,58,65,60,59,55,49,35,33,53,23
4849,C. Corvalán,"LWB, CB, LB",70,70,32,76,Left,179,2022.0,1100000.0,70,77,68,63,70,71,75,82,54,62,63,58,52
2514,T. Jantschke,"CB, RB",73,73,31,71,Right,177,2023.0,2100000.0,83,72,75,75,74,74,79,70,79,63,69,66,44
3825,M. Vušković,CB,72,85,19,73,Right,189,2023.0,5000000.0,76,77,72,68,74,72,76,78,52,40,38,69,27
14967,J. Tugbenyo,"CB, CDM, RB",61,74,19,60,Right,187,2024.0,725000.0,57,69,61,62,64,57,57,48,41,53,52,65,27
3662,J. Lefort,"LB, CB",72,72,27,75,Left,184,2023.0,2300000.0,73,73,71,71,73,70,73,72,65,60,61,64,27
11881,J. Stanišić,"RB, CB",64,75,21,60,Right,186,2023.0,1300000.0,54,63,64,63,66,63,63,57,48,49,45,65,24
13856,R. Crichlow,"CB, LB",62,72,22,64,Left,184,2022.0,825000.0,69,70,63,60,65,62,65,59,42,41,32,60,31
3643,M. Villanueva,CB,72,74,28,80,Left,192,2022.0,2400000.0,73,89,70,73,72,68,68,75,68,59,65,62,43
2934,P. Retsos,"CB, RB, LB",73,79,22,71,Right,186,2022.0,4400000.0,74,74,75,72,79,73,75,69,73,59,62,70,33
4772,L. Pernica,CB,70,70,31,75,Right,188,2023.0,1100000.0,69,80,70,70,70,70,70,73,63,54,57,73,45
6352,M. Dárdai,"CB, CDM",69,83,19,69,Left,188,2025.0,3100000.0,72,75,71,68,72,71,75,60,68,63,73,69,22
17142,M. Boyes,"CB, LB",57,72,20,56,Left,179,2022.0,375000.0,64,55,57,55,59,58,60,57,44,49,42,52,35
4857,J. Vanlerberghe,"CB, CDM, CM",70,76,25,74,Right,189,2024.0,2200000.0,65,77,69,69,71,68,69,69,71,67,69,66,64
15122,R. Savage,"CB, LB",61,75,19,61,Left,185,2025.0,725000.0,65,63,62,60,65,63,59,62,54,51,52,61,24
17210,M. Peltola,"CDM, CB",57,74,18,56,Right,187,2022.0,400000.0,58,59,55,54,59,54,54,43,48,53,56,51,45
