,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,weak_foot,skill_moves,pace,shooting,passing,dribbling,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_ball_control,movement_acceleration,movement_sprint_speed,power_stamina,mentality_aggression,mentality_positioning,skill_fk_accuracy,movement_agility,mentality_penalties,height_cm
13103,M. Kozak,"LM, RM",63,67,700000.0,1000.0,24,2022.0,3,3,78,52,59,63,62,56,39,61,44,63,63,81,75,52,38,55,42,78,57,176
2435,A. Lennon,"RM, LM",73,73,1400000.0,28000.0,34,2022.0,3,3,78,60,70,77,74,58,26,72,68,79,72,80,77,62,55,72,53,81,62,165
11332,A. Gilliead,RM,64,67,775000.0,5000.0,25,2023.0,3,3,78,57,55,64,54,58,51,58,51,64,62,76,80,91,37,59,43,75,60,183
1626,T. Inui,"LM, RM, CAM",75,75,3500000.0,10000.0,33,2024.0,4,4,78,69,71,82,69,65,41,72,69,81,80,84,73,73,49,72,65,90,57,169
2377,Aitor Ruibal,"RM, ST, RWB",74,77,5500000.0,19000.0,25,2025.0,3,3,78,74,66,75,72,76,58,71,57,77,78,77,78,67,43,72,41,71,61,176
13940,A. Rowe,"RW, RM, LWB",62,74,950000.0,2000.0,20,2022.0,3,4,78,53,57,66,62,50,37,61,48,68,66,80,76,56,40,53,47,72,52,180
7986,R. Civelek,"RB, RM",67,70,1200000.0,5000.0,25,2023.0,3,3,78,56,63,70,63,55,33,66,59,70,69,81,76,65,50,66,48,75,59,171
1707,R. Skov,"RM, LWB, LB",75,78,7500000.0,29000.0,25,2024.0,3,3,78,77,76,73,85,72,52,73,73,73,73,76,79,77,74,72,88,76,74,185
11248,D. Wright,RM,64,64,650000.0,2000.0,26,2022.0,3,3,78,56,58,65,63,57,42,59,55,65,63,80,76,72,44,57,54,77,54,175
1853,Y. Karamoh,"RM, RW",75,79,8000000.0,25000.0,22,2022.0,4,4,78,69,69,78,67,68,65,73,66,82,79,79,77,69,50,75,44,72,65,185
12813,A. Amade,"RM, CDM, RWB",63,74,1100000.0,2000.0,21,2024.0,3,2,78,34,57,66,58,34,52,63,28,65,63,82,75,68,70,60,29,82,34,170
17867,N. Sekar,"LM, RM",55,58,170000.0,500.0,25,2023.0,4,2,78,45,49,56,50,42,39,50,47,52,55,79,77,63,73,49,34,74,42,173
2822,S. Thioub,"RM, LM, RW",73,74,3600000.0,19000.0,26,2023.0,4,3,78,71,69,73,71,70,54,72,68,75,74,77,79,71,36,72,61,65,67,179
11460,C. Alexander,"CM, CAM, RM",64,64,475000.0,500.0,31,2023.0,2,3,78,64,64,65,62,66,52,68,54,63,65,81,76,80,60,59,55,70,69,182
13305,Miki Villar,"ST, RM",63,70,975000.0,2000.0,24,2023.0,3,3,78,63,53,63,55,64,62,56,56,63,61,75,80,59,72,63,44,77,70,180
17208,L. Haakenson,"LW, LM, RM",57,63,250000.0,1000.0,23,2025.0,3,2,78,54,55,54,47,57,41,62,40,52,49,80,76,45,42,56,41,71,47,178
5220,R. D'Haese,"LM, LW, RM",70,77,3200000.0,7000.0,22,2024.0,3,3,78,57,64,71,67,62,38,68,64,70,72,79,77,72,37,69,46,78,48,180
17962,H. Asiri,"RM, LM, ST",55,72,325000.0,4000.0,20,2024.0,2,2,78,47,46,57,46,51,49,48,41,58,56,76,79,51,73,52,33,67,41,173
11108,Iriome,"RM, RW, RB",64,64,275000.0,2000.0,34,2022.0,3,3,78,62,54,65,57,63,62,56,54,64,68,74,81,82,52,63,49,75,38,185
16735,I. Achara,"RM, LM, ST",58,64,325000.0,1000.0,23,2021.0,3,2,78,59,49,63,52,56,51,52,53,63,61,74,82,32,48,53,43,78,56,178
9592,Larrazabal,"RM, RB, RWB",66,74,1900000.0,3000.0,23,2022.0,3,4,78,61,61,66,70,59,47,63,65,64,62,80,77,77,42,60,33,81,45,180
2758,Iza Carcelén,"RB, RM",73,73,2800000.0,22000.0,28,2023.0,3,3,78,59,67,71,76,47,54,69,56,74,69,79,78,91,76,69,78,73,70,174
9371,R. Scheu,"RM, ST, CAM",66,66,925000.0,2000.0,26,2023.0,4,3,78,56,58,64,64,59,46,61,38,63,61,85,73,91,80,64,44,75,59,175
1409,Melendo,"CAM, RM, ST",76,81,11500000.0,17000.0,23,2022.0,2,4,78,66,75,78,74,65,45,77,63,78,78,79,78,66,63,75,40,84,50,167
4558,N. Mbuku,"RM, CAM, RW",71,83,4400000.0,9000.0,19,2023.0,2,3,78,64,67,76,68,65,48,71,64,77,74,80,77,60,41,64,56,85,64,170
1307,Y. Sabaly,"RB, RM",76,76,7000000.0,22000.0,28,2026.0,3,3,78,46,63,71,74,43,55,73,37,71,69,77,78,77,67,72,38,73,43,173
1320,A. Živković,"RW, LW, RM",76,78,9500000.0,1000.0,24,2022.0,3,4,78,73,74,81,76,74,46,74,66,82,81,81,76,63,58,70,71,75,68,169
11427,B. Barry,"RB, RM, CAM",64,69,800000.0,1000.0,25,2022.0,3,3,78,53,60,69,61,56,42,64,54,69,68,76,79,71,53,59,49,78,53,182
9350,Lee You Hyeon,"RB, RM",66,72,1300000.0,3000.0,24,2022.0,4,3,78,41,59,65,61,41,38,60,32,66,59,72,82,83,65,60,56,76,38,179
2301,M. Pereira Lage,"LM, RM, CM",74,78,6000000.0,18000.0,24,2022.0,3,4,78,73,72,73,72,72,68,73,72,73,74,79,78,86,31,69,64,80,67,180
17781,R. Friday,"ST, RM",56,69,350000.0,850.0,21,2021.0,3,2,78,53,45,57,33,57,49,53,48,56,54,77,78,65,43,50,29,73,55,183
4357,J. Angulo,"LM, RM",71,77,3000000.0,24000.0,24,2023.0,3,3,78,64,69,71,73,62,55,72,44,72,70,78,78,69,64,61,56,76,60,172
8619,E. Giménez,"RM, RW",67,76,2300000.0,500.0,23,2021.0,3,2,78,62,61,68,75,66,65,61,46,70,68,75,81,70,44,65,68,72,54,177
12340,C. Hemlein,"LM, RM",63,63,475000.0,650.0,30,2022.0,3,3,78,61,59,63,60,59,54,58,59,62,62,78,78,70,74,58,66,71,65,181
10257,N. Kreuzer,"RB, RM, LM",65,65,650000.0,1000.0,28,2023.0,3,3,78,58,62,66,63,56,40,63,60,65,62,80,77,76,78,64,72,79,53,178
6320,Y. Gboho,"LM, RM, ST",69,77,3100000.0,14000.0,20,2022.0,3,3,78,62,63,73,62,63,53,66,59,74,69,80,76,63,50,64,54,81,60,178
6323,B. Rodríguez,"RM, LM, RW",69,82,3400000.0,3000.0,21,2022.0,3,3,78,63,63,72,67,62,43,67,56,73,69,80,77,61,44,65,40,82,64,174
6362,D. Ndoye,"RM, ST",69,78,3100000.0,11000.0,20,2022.0,3,3,78,64,63,71,65,64,52,67,58,72,70,78,78,59,56,67,57,73,60,183
11661,N. Kühn,RM,64,75,1300000.0,2000.0,21,2023.0,3,3,78,58,55,71,59,59,51,62,58,72,71,78,78,62,36,54,43,80,55,176
6230,C. Gutiérrez,"RM, LM",69,81,3400000.0,6000.0,22,2024.0,3,2,78,53,67,69,72,55,37,72,51,70,69,77,78,75,54,64,50,73,45,177
375,Carlos Soler,"CM, RM, LM",81,88,51500000.0,39000.0,24,2023.0,4,3,78,77,82,79,77,78,56,85,66,80,81,75,80,81,65,78,82,75,86,180
14890,D. Tsukamoto,"LM, ST, RM",61,71,725000.0,2000.0,20,2023.0,4,3,78,57,53,64,50,58,57,58,48,64,64,76,79,57,36,59,51,74,54,178
12330,G. Massey,"LM, RM",63,63,475000.0,1000.0,28,2022.0,3,3,78,58,59,65,62,58,51,59,49,63,62,77,78,60,52,59,59,82,58,173
3290,C. Musonda,"RM, LM",72,75,3200000.0,51000.0,24,2022.0,5,4,78,63,69,79,72,63,39,72,52,80,78,83,74,45,32,67,58,88,55,173
3637,K. Miyoshi,"CF, RM, CAM",72,77,3600000.0,15000.0,24,2023.0,3,3,78,69,70,77,66,67,37,73,61,76,75,86,72,72,43,68,71,94,64,167
6076,G. Gudiño,"RM, CM",69,69,1400000.0,8000.0,28,2022.0,2,3,78,66,63,69,61,69,57,64,56,70,67,77,79,80,65,68,54,75,62,170
607,T. Castagne,"RB, RM",79,82,21500000.0,84000.0,25,2025.0,3,3,78,57,71,76,79,59,69,75,40,77,78,77,78,84,68,77,33,71,27,180
9021,D. Wheeler,"CAM, RM, CM",66,66,825000.0,3000.0,30,2022.0,3,3,78,61,61,68,62,61,58,61,51,66,67,79,78,78,48,67,53,80,59,180
4016,P. Wszołek,RM,71,71,1800000.0,19000.0,29,2025.0,2,3,78,63,67,68,68,65,57,69,56,66,70,80,76,81,60,69,52,76,51,183
10660,G. Whyte,"RM, RW",65,68,950000.0,8000.0,25,2022.0,3,3,78,58,59,67,60,60,47,61,51,69,66,78,78,60,33,60,48,76,46,175
11836,R. Yaslam,"RM, CAM, LM",64,65,700000.0,500.0,26,2024.0,3,3,78,57,60,68,63,56,51,62,54,67,64,82,75,54,39,59,56,83,44,167
9057,Xie Pengfei,"RM, LM, RW",66,66,850000.0,3000.0,28,2021.0,3,3,78,61,59,66,59,62,52,62,55,65,66,80,77,79,50,58,44,76,56,179
3316,J. Murphy,"RM, RWB",72,73,2800000.0,27000.0,26,2022.0,4,3,78,67,68,74,74,64,44,67,50,77,72,77,78,75,56,68,65,75,68,179
14695,M. Hauptmann,"RM, RB",61,71,725000.0,500.0,21,2022.0,3,2,78,50,55,64,49,57,44,61,44,60,62,79,77,55,40,57,39,81,43,177
12199,S. Krykun,"LM, RM",64,68,850000.0,1000.0,24,2023.0,3,2,78,60,57,64,55,60,60,59,61,63,61,80,77,70,54,62,47,82,52,175
15262,P. Das,"RM, RB",60,60,250000.0,650.0,27,2023.0,3,2,78,44,54,60,59,36,53,56,46,57,58,75,80,75,82,58,42,77,51,172
760,Puertas,"RM, LM",78,78,14000000.0,27000.0,29,2024.0,3,3,78,76,72,77,78,78,75,75,65,78,78,77,78,76,71,84,45,77,65,183
340,Otávio,"LM, RM, CM",81,82,30500000.0,19000.0,26,2025.0,3,4,78,69,79,85,79,68,57,79,63,86,85,80,76,80,77,77,72,85,72,172
15108,A. Ranacher,"RM, RB",61,67,525000.0,2000.0,22,2025.0,3,3,78,49,56,58,62,48,49,63,44,55,60,75,80,85,58,51,39,63,51,175
15089,H. Bah-Traoré,"RB, RM",61,65,425000.0,750.0,24,2025.0,3,2,78,33,44,57,44,28,45,51,33,52,56,76,80,67,57,42,29,73,30,175
3693,K. Kuchaev,"RM, LM",72,79,4700000.0,25000.0,23,2023.0,3,3,78,60,69,72,67,64,52,73,51,74,72,83,74,68,71,65,52,70,51,182
6252,Andrés Martín,"ST, RM, CAM",69,80,3200000.0,8000.0,21,2024.0,5,3,78,69,65,69,65,71,63,72,67,68,69,79,78,70,52,70,43,75,61,170
8526,L. Da Cunha,"RM, CAM",67,77,2200000.0,8000.0,20,2024.0,3,3,78,61,62,70,60,59,56,66,57,68,69,79,78,62,50,61,57,81,59,176
10526,A. Jallow,"LM, RM",65,72,1500000.0,4000.0,22,2022.0,3,3,78,57,62,69,60,58,40,64,45,68,65,78,78,56,49,59,63,85,50,166
12035,Tiago Almeida,"RB, RM",64,79,1300000.0,950.0,19,2023.0,3,2,78,31,46,67,55,29,54,53,32,70,66,79,78,67,56,45,38,65,48,177
4499,J. Burkardt,"ST, RM",71,81,4100000.0,13000.0,20,2024.0,3,3,79,68,61,75,55,69,62,69,64,81,71,78,79,68,69,72,35,74,55,181
4015,S. Ameobi,"RM, LM, LW",71,71,1800000.0,19000.0,29,2023.0,4,4,79,66,65,73,67,64,58,66,58,77,73,75,83,71,48,64,60,76,65,190
9547,M. Loría,"RM, LM",66,72,1400000.0,2000.0,24,2021.0,4,3,79,63,61,68,60,62,43,62,54,68,66,77,80,60,50,65,71,77,56,178
10619,P. Sander,"CM, RM",65,72,1400000.0,6000.0,23,2022.0,3,2,79,55,62,68,55,53,55,67,49,68,66,80,78,87,49,59,40,73,39,185
11276,T. Thiele,"ST, RM",64,64,575000.0,2000.0,29,2022.0,3,2,79,62,52,62,54,60,57,61,67,61,62,72,85,75,30,66,32,64,65,188
2796,W. Montoya,"RM, RW, CM",73,73,3200000.0,44000.0,27,2021.0,3,3,79,61,69,74,66,54,46,71,48,78,69,80,78,75,53,72,60,76,51,173
13845,Y. Begraoui,"RM, ST",62,76,950000.0,900.0,19,2025.0,5,2,79,58,52,63,49,66,62,63,46,65,56,76,82,72,34,56,50,70,68,178
16144,J. Mawihmingthanga,RM,59,65,350000.0,500.0,24,2025.0,4,3,79,47,55,62,57,46,39,55,50,59,58,81,78,65,42,53,51,87,44,168
7337,I. Lihadji,RM,68,82,2900000.0,7000.0,19,2023.0,3,4,79,59,62,73,63,59,33,65,52,74,72,81,77,45,34,64,56,78,61,177
2827,E. Martínez,"LM, RM, CAM",73,73,3200000.0,1000.0,27,2023.0,4,4,79,64,68,75,72,68,43,72,44,80,72,78,79,74,37,63,47,77,52,169
10533,S. Al Nabit,"LM, RM",65,65,800000.0,6000.0,25,2023.0,3,3,79,56,60,66,62,60,42,62,43,63,65,79,79,70,52,63,44,84,56,174
11335,R. Mendieta,"LM, RM, LB",64,64,375000.0,500.0,33,2021.0,3,3,79,49,62,58,59,52,57,69,48,56,55,78,79,70,30,60,40,75,64,184
17907,L. Ralte,"RM, LM, ST",55,55,130000.0,500.0,28,2023.0,5,2,79,53,45,56,48,53,50,45,54,52,50,81,78,69,60,54,36,78,55,163
1259,O. Tannane,"CAM, RM",76,76,8000000.0,18000.0,27,2022.0,3,4,79,76,73,78,68,74,45,73,70,80,78,77,80,68,78,73,76,74,75,177
5627,S. Skrzybski,"ST, RM",69,69,1400000.0,13000.0,28,2024.0,3,3,79,70,65,72,65,68,58,71,69,71,72,83,75,76,58,71,59,77,62,174
2300,D. Batallini,"RW, LW, RM",74,77,5500000.0,13000.0,25,2021.0,3,3,79,70,67,77,71,73,61,68,62,80,76,82,76,72,73,72,51,75,57,176
241,D. Berardi,"RW, RM",82,82,33500000.0,51000.0,26,2024.0,3,4,79,80,81,85,77,80,62,85,78,83,88,81,77,70,85,79,75,90,76,183
6519,E. Orrantia,"RB, RM",68,68,1000000.0,8000.0,30,2021.0,3,3,79,50,61,67,67,46,48,64,47,65,67,78,79,79,62,56,52,77,48,176
16436,M. Goliński,RM,59,66,450000.0,650.0,21,2022.0,2,2,79,50,53,59,55,51,57,55,44,57,56,81,77,65,52,54,41,78,50,171
13832,D. Kelly,RM,62,65,525000.0,800.0,25,2021.0,2,2,79,53,55,61,59,60,52,59,43,63,62,76,82,61,45,56,35,64,54,183
332,A. Januzaj,"RW, RM",81,81,28000000.0,45000.0,26,2022.0,4,4,79,75,80,83,81,77,42,81,70,86,81,83,75,70,41,78,73,84,60,186
2499,A. Ionov,"RM, LM, ST",73,73,2850451.813201148,9017.989362811555,32,2031.0,4,3,79,68,70,72,73,70,52,73,61,72,73,80,79,75,66,71,54,81,66,177
4482,Alberto Soro,RM,71,81,4200000.0,13000.0,22,2025.0,3,3,79,63,69,71,64,64,49,72,55,70,72,82,77,68,56,66,57,78,53,173
18684,K. Thatal,"RM, LM",52,70,210000.0,500.0,20,2024.0,3,3,79,44,42,57,44,42,28,39,37,56,50,83,76,33,38,53,35,86,42,163
7527,Zheng Long,"RM, LM",67,67,625000.0,6000.0,33,2021.0,3,3,79,59,66,64,66,57,47,66,40,65,63,79,79,66,62,61,73,72,62,178
5385,T. Coulibaly,"RM, LM, CF",70,81,3500000.0,11000.0,20,2023.0,3,4,79,57,62,77,69,63,38,67,59,80,75,81,77,63,63,64,41,84,57,175
6828,J. Flores,"LM, CAM, RM",68,74,1900000.0,2000.0,24,2021.0,3,3,79,60,60,73,65,66,51,62,41,73,70,77,80,66,27,67,38,88,65,167
8659,P. Mboungou,"RM, ST, LM",67,78,2200000.0,4000.0,20,2024.0,3,3,79,63,60,69,57,66,60,62,59,71,68,76,81,65,54,63,53,72,60,168
12982,F. Greilinger,"LM, RM, ST",63,78,1200000.0,700.0,20,2022.0,3,2,79,47,54,66,61,53,39,62,42,64,66,82,76,73,36,54,37,85,45,175
16536,A. Al Harajin,RM,58,59,240000.0,3000.0,26,2023.0,3,2,79,48,50,58,57,50,37,54,44,56,54,78,79,59,42,56,48,76,46,171
15285,A. Jafar,"RM, LM",60,60,250000.0,3000.0,27,2023.0,3,3,79,52,52,65,58,50,41,51,48,64,63,83,76,42,49,57,45,80,46,165
1446,Trincão,"RW, RM",76,85,17000000.0,84000.0,21,2022.0,3,4,79,71,70,81,68,69,66,70,66,83,81,80,78,77,53,74,56,84,67,183
1568,J. Larsen,RM,75,75,5500000.0,17000.0,30,2022.0,3,3,79,61,72,74,75,59,60,76,60,72,78,80,78,83,75,71,48,71,50,180
13028,J. Torres,"RM, CAM, LM",63,63,475000.0,500.0,28,2022.0,3,3,79,59,60,62,61,58,49,61,49,59,62,85,74,62,49,59,68,79,69,169
1564,A. Nyom,"RM, LB, RB",75,75,3500000.0,25000.0,33,2022.0,3,3,79,59,73,69,78,52,74,75,44,74,73,77,81,79,86,75,30,49,37,189
5329,Mollejo,"LM, RM",70,81,3500000.0,18000.0,20,2022.0,3,3,79,65,65,69,69,70,50,67,47,67,70,82,77,74,60,69,46,75,53,176
13000,T. Monyane,"RB, RWB, RM",63,74,1000000.0,500.0,21,2022.0,3,2,79,57,58,62,58,55,55,59,53,62,60,81,78,65,56,61,53,73,59,175
13228,K. Badjie,"LM, RM",63,71,1100000.0,2000.0,21,2022.0,3,2,79,61,52,67,51,63,51,56,56,67,67,78,80,61,33,59,43,75,54,179
1388,R. Doan,"RM, CAM",76,82,12000000.0,15000.0,23,2024.0,3,4,79,70,72,80,70,68,45,75,59,80,79,78,79,77,41,71,67,86,58,172
17316,S. Pearson,"RM, LM",57,73,425000.0,3000.0,19,2024.0,3,2,79,51,50,62,55,55,38,53,47,64,59,81,78,49,33,44,40,78,55,168
12923,D. Mbayo,RM,63,76,1100000.0,2000.0,19,2026.0,3,3,79,59,56,70,56,58,45,61,55,72,68,80,79,38,33,57,49,81,57,175
5286,Heriberto Tavares,"RW, RM",70,76,2500000.0,6000.0,24,2024.0,5,3,79,72,61,74,61,68,61,63,67,75,74,79,79,71,59,66,70,76,70,181
8679,D. Etienne Jr.,"RM, LM",66,69,1200000.0,2000.0,24,2021.0,3,3,79,58,59,69,58,59,40,61,55,69,66,82,77,67,63,59,40,80,53,178
13935,D. Politic,"RM, LM",62,74,975000.0,2000.0,21,2022.0,3,3,79,58,56,65,58,55,42,56,49,65,63,78,79,62,37,54,49,79,53,179
431,Š. Vrsaljko,"RB, RM",80,80,18500000.0,56000.0,29,2022.0,3,3,79,55,73,74,81,44,73,76,53,74,77,77,81,85,75,65,57,66,52,181
5406,F. Pellistri,RM,70,86,4100000.0,27000.0,19,2022.0,3,3,79,63,65,74,67,62,50,68,56,74,71,78,79,74,42,66,62,84,66,175
435,F. Thauvin,"RW, RM",80,80,21000000.0,64000.0,28,2025.0,3,4,79,79,79,80,80,78,70,82,74,80,82,82,76,79,56,81,72,85,78,179
15256,R. Grego-Cox,"RM, ST",60,66,400000.0,2000.0,24,2022.0,3,3,79,58,51,63,59,57,57,51,43,60,59,79,79,47,31,62,40,77,61,174
300,Marlos,"CAM, RM",81,81,16000000.0,2000.0,33,2021.0,3,5,79,76,78,86,75,76,53,80,68,87,88,77,80,70,58,72,72,85,80,174
7620,Wang Gang,"RB, RM",67,67,700000.0,7000.0,32,2022.0,3,3,79,55,57,63,57,52,64,58,35,66,59,78,80,84,71,63,58,60,36,188
4969,C. Akolo,"RM, RW, LW",70,70,1700000.0,4000.0,26,2023.0,3,3,79,67,63,74,65,70,37,66,60,73,72,81,78,63,57,66,47,88,48,172
15627,D. Hoogewerf,"RM, CF",60,78,625000.0,5000.0,18,2022.0,3,2,79,58,51,62,49,60,59,56,54,59,58,80,78,57,40,57,44,82,60,165
1030,Matheus Pereira,"CAM, RM, RW",77,81,14500000.0,37000.0,25,2026.0,3,4,79,74,75,80,75,75,43,77,69,81,80,80,79,71,61,75,76,85,71,175
4255,L. Haraslín,"LM, RM",71,74,2500000.0,19000.0,25,2023.0,4,4,79,62,66,73,66,63,59,67,58,72,72,77,80,78,38,66,54,87,58,182
9204,F. Schleusener,"ST, LM, RM",66,66,850000.0,5000.0,29,2023.0,4,3,79,62,56,65,63,62,58,59,68,66,62,76,81,70,51,70,39,68,52,186
4244,P. Stojanović,"RB, RM",71,75,2400000.0,550.0,25,2022.0,2,3,79,50,68,70,75,41,54,68,49,72,71,82,77,78,83,65,45,63,54,178
4968,B. Manuel,"RW, LW, RM",70,75,2400000.0,11000.0,24,2023.0,4,4,79,63,66,76,68,60,38,68,59,76,74,83,75,56,41,64,66,86,57,169
5165,Álvaro Jiménez,RM,70,71,1900000.0,16000.0,26,2025.0,3,3,79,67,66,69,68,66,48,66,69,69,67,81,78,80,57,69,49,76,48,175
6581,M. Kucharczyk,"RM, LM",68,68,1200000.0,4000.0,30,2023.0,3,3,79,64,61,69,64,65,62,65,61,67,65,80,79,67,71,69,59,83,65,178
5758,Cifu,"RB, RWB, RM",69,69,1200000.0,4000.0,30,2022.0,3,3,79,54,58,67,65,50,55,62,33,65,66,78,80,79,73,66,48,72,57,174
8134,F. Ananou,"RB, CB, RM",67,73,1500000.0,5000.0,23,2022.0,3,2,79,38,47,59,59,30,65,57,41,56,62,79,79,73,69,55,32,68,45,183
11941,J. Quiñónez,"CDM, CM, RM",64,72,1200000.0,500.0,23,2021.0,3,2,79,57,59,62,56,59,55,67,37,60,66,80,78,76,65,58,32,64,36,182
8456,F. Brizuela,"RW, LW, RM",67,69,1300000.0,500.0,24,2021.0,2,2,79,65,61,68,61,66,53,66,51,68,66,81,77,68,32,68,41,78,63,175
5760,Arthur Caike,"LM, ST, RM",69,69,1400000.0,5000.0,29,2022.0,3,3,79,71,65,69,65,70,67,66,63,68,70,78,79,74,58,70,74,74,67,174
2969,O. Karavaev,"RM, RB",73,73,3000000.0,900.0,29,2023.0,4,3,79,54,70,71,76,62,43,70,38,68,74,78,79,82,61,66,48,75,55,175
5132,R. McGree,"CM, RM, CAM",70,77,3200000.0,11000.0,22,2022.0,3,3,79,69,68,74,66,70,53,69,64,73,72,81,77,78,67,74,62,84,63,178
11475,A. Engin,"RM, LM",64,67,800000.0,3000.0,24,2023.0,3,3,79,53,56,65,58,54,41,60,48,65,62,78,79,75,45,58,52,75,59,180
6593,A. Yasin,RM,68,68,1200000.0,3000.0,30,2021.0,3,4,79,64,59,71,61,62,34,64,58,71,70,77,80,71,68,63,39,81,69,185
1045,Victildinho,"RB, RM",77,77,10500000.0,33000.0,25,2024.0,3,3,79,54,71,73,72,52,68,73,55,71,77,76,81,78,64,61,62,72,63,178
2942,J. Bellegarde,"CM, RM, CDM",73,81,6500000.0,17000.0,23,2023.0,3,3,79,60,69,75,60,58,60,75,48,73,74,78,79,80,65,70,39,83,47,172
15775,Wesley,"RB, RM",60,74,575000.0,3000.0,21,2022.0,4,3,79,49,55,63,53,40,47,61,42,64,61,82,77,54,54,59,35,71,49,170
2078,B. Decordova-Reid,"RM, ST",74,74,4200000.0,47000.0,28,2023.0,3,3,79,72,69,76,68,73,63,72,74,75,73,80,78,79,46,75,62,88,70,170
14555,H. Tameda,"LM, RM, CM",61,61,350000.0,2000.0,27,2022.0,4,2,79,48,58,59,60,46,57,59,42,56,60,81,78,73,47,52,51,71,44,175
10683,Á. Barreal,"RW, RM",65,74,1600000.0,2000.0,20,2022.0,3,3,79,63,57,69,61,61,45,57,59,71,67,76,81,60,68,59,67,80,49,172
15067,A. Sefer,"RM, CM",61,73,800000.0,1000.0,21,2023.0,4,3,79,54,57,60,58,52,48,58,48,56,57,80,79,60,56,59,58,83,56,178
749,R. Steffen,"LM, RM",78,78,14000000.0,61000.0,29,2023.0,3,3,79,75,74,80,76,75,70,77,77,79,78,84,74,76,67,75,72,90,55,170
5856,Liu Binbin,"LM, RM",69,69,1400000.0,10000.0,28,2021.0,3,3,79,66,64,69,66,69,62,66,60,70,66,79,79,67,56,66,54,78,52,177
5092,Paulolettinho,"CAM, RM, RW",70,70,1800000.0,8000.0,25,2024.0,3,3,79,59,70,72,74,61,44,72,62,75,71,79,79,62,31,66,64,71,45,181
59,Gerard Moreno,"ST, RM, RW",86,86,68000000.0,73000.0,29,2027.0,4,3,79,86,77,84,77,89,82,81,81,86,85,80,78,79,61,87,62,77,85,180
10159,A. Kawaya,"RM, LM",65,68,975000.0,2000.0,24,2023.0,3,3,79,59,58,70,60,56,39,63,51,69,71,81,78,41,63,60,49,74,51,174
13455,K. Hansen,"LW, RM",62,62,425000.0,1000.0,26,2021.0,3,2,79,56,56,64,52,57,44,61,45,62,64,78,79,67,42,56,43,72,42,180
11576,M. Heinrich,"RM, LM",64,69,875000.0,2000.0,23,2023.0,2,3,79,53,58,65,60,55,49,62,48,63,65,82,77,73,33,61,58,78,50,180
2939,C. Bernardi,"RM, LM, CM",73,73,2500000.0,12000.0,31,2022.0,3,3,79,71,68,76,69,69,65,67,65,75,75,81,77,67,49,75,67,86,69,177
7648,T. Přikryl,RM,67,67,1000000.0,4000.0,28,2023.0,3,3,79,64,61,70,61,63,47,59,59,70,68,79,79,73,46,61,61,82,60,177
3646,Y. Méïté,"ST, RM",72,76,3300000.0,22000.0,25,2023.0,2,3,79,73,56,64,63,73,79,55,70,68,54,77,81,84,87,75,55,78,71,185
5225,J. Levi,"RW, RM",70,73,2100000.0,5000.0,25,2023.0,3,3,79,68,66,69,67,69,53,67,63,69,72,77,80,67,30,68,69,73,62,185
9292,N. Dovedan,"CF, CAM, RM",66,66,950000.0,5000.0,26,2022.0,4,3,79,63,60,72,61,63,55,63,58,71,68,82,76,74,50,65,70,91,53,171
13635,A. Lassiter,"RM, ST, LM",62,62,425000.0,2000.0,26,2023.0,3,3,79,65,55,64,54,65,58,62,48,64,62,79,79,51,25,64,65,74,63,178
590,F. Bernardeschi,"CAM, LM, RM",79,79,18500000.0,77000.0,27,2022.0,3,4,79,71,80,83,81,61,53,82,76,85,84,79,79,70,50,72,80,82,82,185
11693,T. Itō,"LM, RM",64,69,875000.0,3000.0,24,2023.0,4,4,79,49,56,73,65,45,27,55,55,72,70,90,70,48,21,55,44,91,41,163
17979,S. Tovide,"ST, RM",55,75,350000.0,550.0,17,2022.0,2,2,79,54,42,59,41,55,46,47,42,57,53,80,79,57,28,51,45,81,54,188
10041,J. O'Sullivan,"RM, RW, RWB",65,65,750000.0,2000.0,27,2024.0,3,3,79,55,59,64,56,52,50,62,47,65,62,79,79,76,72,61,41,73,40,181
17179,L. Colaco,"RM, LM",57,68,375000.0,600.0,22,2023.0,4,3,79,52,49,59,44,54,48,50,48,59,58,80,79,61,50,52,49,75,55,177
8573,I. Kebbal,"RM, CAM",67,76,2300000.0,8000.0,22,2024.0,2,4,79,61,63,73,65,62,32,64,65,72,71,82,76,53,43,59,66,91,62,169
8426,M. Minchev,"ST, LM, RM",67,76,2300000.0,500.0,20,2024.0,3,2,79,67,59,68,61,66,63,62,67,68,68,78,79,63,63,64,54,68,64,184
2235,A. Touré,"RWB, CB, RM",74,77,5000000.0,21000.0,25,2023.0,3,3,79,57,67,73,74,62,70,69,30,75,74,69,87,69,66,67,35,65,40,183
10076,H. Adelakun,"LM, RM",65,68,950000.0,4000.0,25,2024.0,3,3,79,61,60,66,62,61,29,59,42,70,60,78,80,66,32,60,57,71,59,188
2932,E. Karaca,"RM, CAM",73,73,2500000.0,13000.0,31,2022.0,4,3,79,63,68,76,71,66,45,72,50,74,75,81,77,76,31,67,63,86,68,166
5646,T. Röcher,"RM, LM, ST",69,69,1300000.0,9000.0,30,2022.0,5,4,79,66,63,70,67,66,56,66,64,69,69,83,76,68,54,68,45,83,65,181
