,Name ,player_positions,overall,potential,value_eur,wage_eur,age,club_contract_valid_until,weak_foot,skill_moves,pace,shooting,passing,dribbling,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_ball_control,movement_acceleration,movement_sprint_speed,power_stamina,mentality_aggression,mentality_positioning,skill_fk_accuracy,movement_agility,mentality_penalties,height_cm
13102,F. Versaci,"LW, RW, CAM",63,74,1000000.0,2000.0,19,2022.0,3,2,78,62,54,66,55,61,63,58,49,65,63,79,77,54,39,59,47,83,62,170
6844,R. Aarons,"LW, RW, LM",68,71,1600000.0,5000.0,25,2023.0,3,3,78,62,66,71,71,61,51,68,57,73,69,77,78,57,41,60,54,76,59,175
13817,X. Amaechi,"RW, LW",62,76,950000.0,2000.0,20,2022.0,4,3,78,54,55,65,59,53,31,58,42,67,64,79,78,62,32,56,51,75,48,179
11015,K. Schur,"LM, RB, LW",65,65,700000.0,2000.0,30,2023.0,3,2,78,60,59,63,62,61,63,60,55,61,64,79,77,77,64,71,50,71,51,179
7976,Kim Seung Joon,"LM, LW",67,67,1100000.0,2000.0,26,2021.0,4,4,78,58,60,68,63,57,58,64,50,67,65,79,78,72,60,63,27,77,58,180
13940,A. Rowe,"RW, RM, LWB",62,74,950000.0,2000.0,20,2022.0,3,4,78,53,57,66,62,50,37,61,48,68,66,80,76,56,40,53,47,72,52,180
1707,R. Skov,"RM, LWB, LB",75,78,7500000.0,29000.0,25,2024.0,3,3,78,77,76,73,85,72,52,73,73,73,73,76,79,77,74,72,88,76,74,185
13172,L. Barry,"ST, LW",63,84,1500000.0,5000.0,18,2022.0,2,3,78,63,49,64,35,69,57,57,43,63,61,81,76,55,31,63,45,74,62,174
13060,S. Portocarrero,"LB, LM, LW",63,68,675000.0,500.0,24,2025.0,3,2,78,57,56,65,62,59,40,62,49,67,64,80,76,61,43,65,35,70,49,170
17208,L. Haakenson,"LW, LM, RM",57,63,250000.0,1000.0,23,2025.0,3,2,78,54,55,54,47,57,41,62,40,52,49,80,76,45,42,56,41,71,47,178
17856,I. Powell,"LWB, LB",55,65,250000.0,500.0,19,2022.0,2,2,78,39,45,50,49,37,38,46,31,45,47,78,78,70,37,39,35,76,39,173
5220,R. D'Haese,"LM, LW, RM",70,77,3200000.0,7000.0,22,2024.0,3,3,78,57,64,71,67,62,38,68,64,70,72,79,77,72,37,69,46,78,48,180
12770,T. Totland,"RWB, LWB",63,73,1000000.0,950.0,22,2024.0,3,2,78,32,45,63,55,35,44,55,25,62,62,78,78,77,53,59,31,73,35,180
1221,N. Sansone,"CAM, LW, ST",76,76,7500000.0,32000.0,29,2023.0,3,4,78,72,71,80,69,72,63,72,74,79,81,81,76,56,62,75,70,88,74,173
2847,T. Lorch,"RW, LW, CF",73,73,3200000.0,950.0,27,2023.0,4,3,78,70,69,72,73,77,52,70,58,71,74,81,76,63,59,74,62,74,64,166
7899,Ding Haifeng,"LB, LWB, LM",67,67,900000.0,5000.0,29,2022.0,3,3,78,53,64,68,65,47,61,65,42,68,65,82,75,70,54,60,69,81,45,182
9545,M. Kamara,"ST, RW, LW",66,75,1900000.0,4000.0,23,2023.0,4,3,78,63,52,69,53,66,64,59,46,72,68,79,77,62,57,65,35,76,57,184
9552,A. Gutman,"LB, LWB",66,72,1300000.0,2000.0,24,2021.0,2,2,78,44,56,58,58,41,57,63,35,61,59,79,77,70,66,55,26,46,36,183
1320,A. Živković,"RW, LW, RM",76,78,9500000.0,1000.0,24,2022.0,3,4,78,73,74,81,76,74,46,74,66,82,81,81,76,63,58,70,71,75,68,169
5253,J. Þorsteinsson,"LW, ST",70,78,3600000.0,9000.0,22,2022.0,4,3,78,62,62,73,64,65,33,65,53,73,70,79,78,74,85,70,61,82,39,177
6202,J. Mora,"LB, LWB, LM",69,69,1300000.0,4000.0,28,2021.0,2,3,78,47,57,66,64,44,51,60,39,65,63,77,78,75,70,53,39,76,44,171
12116,L. Esquivel,"LWB, LB",64,73,1200000.0,2000.0,19,2022.0,2,2,78,42,52,59,60,32,56,60,29,58,57,77,78,77,61,53,35,72,43,175
8916,D. Henen,"LM, LW",66,69,1100000.0,2000.0,25,2023.0,4,3,78,66,58,67,65,65,54,60,54,67,68,75,80,63,48,67,52,74,53,185
11804,M. Batmaz,"LW, ST, RW",64,73,1300000.0,3000.0,21,2024.0,3,3,78,62,46,69,48,66,56,46,63,70,68,77,78,66,29,64,26,75,56,180
276,Y. En-Nesyri,"ST, LW",82,86,44000000.0,37000.0,24,2025.0,4,3,78,83,58,78,48,89,84,69,76,84,79,74,81,76,76,82,47,68,67,188
10408,S. Ylätupa,"RW, LW, CAM",65,73,1600000.0,2000.0,21,2022.0,4,3,78,53,63,69,65,57,38,65,59,71,68,80,76,73,33,57,60,71,41,171
210,Oscar,"CAM, CM, LW",82,82,30000000.0,38000.0,29,2024.0,3,4,78,79,82,82,81,78,59,85,72,81,83,82,74,84,60,81,78,87,70,179
592,Ricardo Horta,"CF, LW",79,80,21000000.0,20000.0,26,2024.0,3,3,78,78,75,80,75,79,51,77,82,81,79,81,75,82,67,82,70,83,71,173
3622,J. Horn,"LB, LWB, CB",72,76,3100000.0,15000.0,24,2022.0,3,3,78,35,59,67,71,29,59,69,36,67,68,77,78,67,68,46,35,66,49,186
180,Angeliño,"LWB, LM",83,86,46000000.0,77000.0,24,2025.0,3,4,78,71,82,84,88,70,65,81,63,84,84,85,73,85,77,79,76,83,55,175
11945,I. Pereira,"LW, RW",64,72,1300000.0,500.0,23,2023.0,2,3,78,52,60,64,70,54,33,69,49,70,58,75,81,70,48,62,39,69,40,178
14805,J. Papeau,"LM, LW, CM",61,64,425000.0,800.0,25,2023.0,2,3,78,52,58,66,54,50,43,60,54,68,64,79,78,40,41,49,51,72,53,179
8897,M. Antonsson,"ST, LW, RW",66,66,850000.0,3000.0,30,2021.0,4,3,78,64,57,64,52,66,60,63,67,64,61,75,81,84,68,67,31,70,62,184
6156,M. Fouzair,"RW, LW",69,69,1400000.0,11000.0,29,2024.0,5,3,78,61,65,73,64,61,34,65,49,74,70,82,74,67,51,68,67,83,61,168
10201,G. Cooper,LWB,65,70,1000000.0,3000.0,24,2023.0,3,3,78,60,65,67,68,57,44,62,55,68,62,77,78,70,47,60,65,76,43,175
9122,J. Vargas,"CAM, LW, ST",66,71,1300000.0,1000.0,23,2022.0,3,3,78,61,62,72,63,56,49,62,58,73,69,82,74,65,41,64,72,84,63,170
7454,S. Biuk,"LM, LW",68,85,3100000.0,500.0,18,2026.0,5,3,78,59,63,67,66,62,48,64,46,70,68,72,82,67,48,55,45,59,56,182
10704,O. Sahraoui,"LW, CM",65,80,1700000.0,1000.0,20,2023.0,3,4,78,48,63,72,60,48,29,66,45,70,68,82,74,68,49,59,44,90,49,164
9113,I. Chatzitheodoridis,"LB, LWB, LM",66,72,1300000.0,500.0,23,2023.0,2,2,78,54,60,63,67,45,47,61,44,62,60,79,78,70,63,66,30,74,40,171
2794,M. Wittek,"LWB, LB",73,76,3700000.0,13000.0,25,2024.0,2,3,79,62,66,72,78,56,58,67,56,72,68,79,79,84,75,59,76,80,39,173
4015,S. Ameobi,"RM, LM, LW",71,71,1800000.0,19000.0,29,2023.0,4,4,79,66,65,73,67,64,58,66,58,77,73,75,83,71,48,64,60,76,65,190
2628,C. Robinson,"ST, LW, LM",73,76,4000000.0,37000.0,26,2025.0,3,3,79,73,65,74,69,76,63,66,62,75,74,77,80,65,46,74,55,79,61,178
17766,T. Addy,LW,56,73,375000.0,2000.0,19,2023.0,2,2,79,46,49,59,57,45,42,49,44,58,58,78,80,55,33,48,35,74,54,182
13082,I. Nuhu,LW,63,79,1200000.0,2000.0,19,2022.0,3,3,79,48,55,72,54,50,47,57,44,73,64,87,73,34,38,50,44,91,45,171
13722,D. Keillor-Dunn,"ST, CAM, LW",62,67,600000.0,2000.0,23,2022.0,3,3,79,58,58,63,58,61,56,60,47,62,63,77,80,84,33,62,46,67,56,180
13890,M. Grabowski,"LWB, LB",62,70,850000.0,1000.0,21,2023.0,2,2,79,32,51,60,59,29,44,55,28,60,58,76,81,58,62,44,32,70,39,177
4819,Z. Bytyqi,"LW, RW, LM",70,73,2200000.0,10000.0,24,2023.0,3,4,79,67,67,71,72,65,49,67,64,70,72,78,79,68,64,63,69,79,56,176
17777,M. Berte,"ST, RW, LW",56,72,375000.0,1000.0,19,2023.0,3,2,79,56,39,58,29,59,52,46,40,56,57,84,74,53,27,60,29,72,55,175
1786,Cesinha,"CAM, ST, LW",75,75,4700000.0,9000.0,31,2022.0,5,5,79,78,72,75,72,77,58,74,70,74,76,76,82,80,55,78,74,78,70,177
1632,M. Livaja,"LW, CAM, ST",75,75,6000000.0,1000.0,27,2024.0,5,3,79,75,67,76,67,76,73,74,70,78,79,82,76,67,88,75,71,67,66,182
8251,R. Taylor,"LW, CAM",67,68,1200000.0,2000.0,26,2022.0,3,3,79,65,62,69,62,62,40,63,43,73,66,81,77,77,70,61,58,75,56,182
12809,Jeon Se Jin,"LW, ST",63,69,775000.0,1000.0,21,2022.0,4,3,79,55,54,67,55,57,54,60,50,67,63,78,80,59,39,58,34,80,58,182
13116,J. Kadile,"LW, RW, ST",63,78,1100000.0,4000.0,18,2023.0,3,3,79,63,52,66,51,61,54,55,61,68,64,78,79,50,39,58,46,74,62,182
13681,D. Vega,"LW, RW",62,62,400000.0,1000.0,28,2022.0,4,4,79,58,56,65,54,54,34,60,57,63,63,80,78,65,45,61,42,77,58,178
12858,D. Thompson,"LB, LWB",63,76,1100000.0,6000.0,20,2022.0,2,2,79,39,52,57,56,35,50,55,32,53,59,78,79,69,44,48,36,67,45,183
14760,D. Wilmering,"LWB, LB",61,71,675000.0,1000.0,20,2023.0,3,2,79,30,51,57,55,32,44,57,29,55,54,79,79,77,50,42,32,80,38,178
2300,D. Batallini,"RW, LW, RM",74,77,5500000.0,13000.0,25,2021.0,3,3,79,70,67,77,71,73,61,68,62,80,76,82,76,72,73,72,51,75,57,176
525,M. Suárez,"ST, LW",79,79,11000000.0,24000.0,33,2023.0,4,4,79,77,77,83,75,76,76,77,75,82,84,84,75,75,77,80,70,88,71,183
14169,V. Ingimundarson,"LW, RW",62,72,900000.0,1000.0,22,2023.0,4,3,79,57,52,63,55,60,42,53,47,63,65,77,80,58,39,67,44,63,50,181
1294,D. Origi,"ST, LW",76,79,10000000.0,88000.0,26,2024.0,4,4,79,75,67,75,69,76,74,73,70,76,77,73,84,70,69,77,40,71,65,189
6139,D. Eckert Ayensa,"ST, LW, LM",69,74,2100000.0,9000.0,24,2022.0,4,3,79,67,47,70,38,72,70,59,64,73,72,76,82,72,25,63,50,67,59,182
11832,A. van der Heide,LW,64,80,1500000.0,2000.0,19,2023.0,3,3,79,54,57,70,65,52,24,59,50,73,66,81,77,64,35,54,45,77,59,174
10580,O. Solbakken,"LW, RW",65,73,1600000.0,2000.0,22,2022.0,4,3,79,58,58,66,64,60,32,60,38,66,67,78,80,70,52,62,33,66,53,186
9413,S. Sow,"LW, RW, ST",66,69,1200000.0,2000.0,24,2023.0,3,3,79,62,58,67,67,65,58,64,55,70,64,77,80,51,73,63,38,71,46,182
7972,S. Abdullahi,"ST, LW, RW",67,70,1400000.0,9000.0,24,2022.0,3,3,79,66,53,67,62,62,56,61,57,72,63,79,79,51,74,68,32,65,66,185
13174,Marcelo Lopes,"RW, LW, LM",63,63,500000.0,2000.0,27,2022.0,4,2,79,58,60,64,60,57,33,62,53,62,63,80,79,69,47,57,33,79,52,177
10965,F. Orozco,"LW, RW",65,84,1800000.0,3000.0,19,2023.0,3,4,79,62,57,70,67,66,41,56,55,73,69,78,80,61,41,54,46,78,50,168
13182,Kike Saverio,LW,63,73,1100000.0,5000.0,22,2022.0,4,3,79,58,55,66,64,58,43,57,45,68,63,79,79,54,54,56,45,77,46,178
4658,G. Vural,"LWB, CM",70,70,825000.0,10000.0,33,2023.0,3,3,79,67,69,73,70,60,65,70,64,72,73,80,79,72,65,64,70,78,68,177
13957,B. Jackson,"LWB, LB",62,75,925000.0,1000.0,20,2022.0,3,2,79,35,49,59,58,33,52,52,32,62,56,78,80,55,57,50,41,72,45,178
12039,M. Guilavogui,"RW, LW",64,70,925000.0,2000.0,23,2023.0,2,3,79,59,56,65,56,62,46,59,62,66,65,76,81,49,39,59,48,79,46,188
6874,K. Hazard,"LW, RW",68,69,1400000.0,6000.0,25,2023.0,4,4,79,59,65,73,68,54,39,65,60,73,69,85,74,62,53,64,67,90,56,172
2642,L. Fernández,"CF, LW",73,73,3000000.0,1000.0,30,2025.0,5,3,79,74,70,73,73,73,69,67,66,73,69,79,79,75,66,73,68,78,74,178
8609,P. Delvalle,"LW, LM",67,67,1100000.0,500.0,27,2024.0,3,2,79,64,60,68,65,63,41,63,50,72,61,79,79,65,28,65,36,72,52,172
1750,L. Acosta,"CAM, LM, LW",75,76,6500000.0,9000.0,27,2023.0,3,5,79,67,70,82,61,64,53,74,67,83,80,87,73,76,69,69,62,88,54,161
1687,F. Di Francesco,"CF, LW, ST",75,75,6000000.0,45000.0,27,2022.0,4,4,79,70,73,81,77,67,40,77,72,83,82,76,81,72,42,74,69,79,69,171
15412,C. Green,"LWB, LB",60,66,375000.0,500.0,22,2022.0,4,3,79,44,54,59,59,40,53,53,38,57,55,80,78,72,53,54,56,75,51,183
9384,S. Schön,"LW, LM",66,79,2100000.0,2000.0,20,2024.0,3,2,79,60,58,70,60,63,41,63,54,73,66,78,80,61,30,57,44,78,62,173
7516,Bellvís,"LB, LWB, LM",67,67,230000.0,2000.0,36,2022.0,2,2,79,43,60,67,68,34,45,58,42,63,65,76,82,75,77,56,58,85,59,170
3597,Vicemte Tófoli,LW,72,72,2600000.0,13000.0,25,2024.0,2,3,79,71,63,75,58,77,53,69,69,77,77,81,78,62,44,74,68,62,73,172
4969,C. Akolo,"RM, RW, LW",70,70,1700000.0,4000.0,26,2023.0,3,3,79,67,63,74,65,70,37,66,60,73,72,81,78,63,57,66,47,88,48,172
15633,C. Zabou,"LW, RW, CM",60,63,325000.0,1000.0,25,2022.0,4,3,79,46,54,67,45,46,22,63,63,69,68,78,79,42,22,58,42,76,41,180
4976,L. Paqarada,"LB, LWB",70,73,1900000.0,10000.0,26,2023.0,3,3,79,47,66,68,72,36,56,66,41,66,70,77,81,74,64,51,73,75,44,184
3741,C. Rotondi,"LM, LW",72,75,3200000.0,10000.0,24,2024.0,2,2,79,66,64,74,65,65,51,69,58,74,73,78,80,77,73,74,39,86,58,184
12599,M. Weymans,LWB,63,66,600000.0,950.0,23,2021.0,3,2,79,44,54,62,58,39,51,61,36,63,60,75,82,78,66,45,40,73,42,175
8471,P. Yade,"ST, LW",67,78,2300000.0,6000.0,21,2024.0,3,3,79,68,59,68,65,66,59,59,63,71,70,82,77,55,54,63,50,66,64,185
4968,B. Manuel,"RW, LW, RM",70,75,2400000.0,11000.0,24,2023.0,4,4,79,63,66,76,68,60,38,68,59,76,74,83,75,56,41,64,66,86,57,169
2217,C. Domínguez,"LM, LW",74,74,4600000.0,8000.0,26,2022.0,2,4,79,70,70,74,69,68,56,72,63,75,74,80,78,74,70,74,71,74,71,179
8456,F. Brizuela,"RW, LW, RM",67,69,1300000.0,500.0,24,2021.0,2,2,79,65,61,68,61,66,53,66,51,68,66,81,77,68,32,68,41,78,63,175
9629,A. Cougo,"LB, LWB, LM",66,70,1100000.0,500.0,25,2021.0,2,3,79,52,59,60,61,58,55,65,37,57,58,78,80,81,69,66,53,76,44,180
5767,K. Gorré,LW,69,70,1600000.0,8000.0,26,2023.0,2,3,79,67,62,70,64,66,37,63,58,71,70,75,83,66,43,64,60,76,58,178
9630,R. Redes,"RW, LW",66,76,1900000.0,2000.0,21,2025.0,3,4,79,62,63,68,60,66,33,65,45,72,62,78,79,68,29,62,66,73,72,175
9233,H. Mitsumaru,"LB, LM, LWB",66,66,825000.0,3000.0,27,2022.0,3,2,79,29,57,56,70,26,54,62,29,54,53,79,79,66,63,50,30,65,39,172
5027,Felipe Pires,"LM, RW, LW",70,71,1900000.0,8000.0,26,2023.0,3,3,79,57,64,72,66,63,45,64,53,74,71,80,79,74,46,61,55,78,56,178
11595,D. Hume,"LB, LWB",64,71,1100000.0,3000.0,22,2023.0,3,2,79,37,50,64,62,29,54,58,30,63,62,78,79,70,50,59,31,74,42,177
11628,D. Kemp,"CAM, LW, RW",64,70,950000.0,4000.0,22,2023.0,3,3,79,58,62,67,62,57,30,62,49,64,63,81,78,54,30,62,58,89,55,168
7728,S. Beltrame,"CAM, LW, CF",67,67,1000000.0,4000.0,28,2023.0,4,3,79,63,66,73,67,58,42,67,68,74,75,80,78,64,39,59,62,76,62,183
807,Gerson Armão,"LB, LWB, LM",78,78,15000000.0,20000.0,21,2024.0,5,3,79,67,71,71,76,54,77,77,71,71,72,77,80,89,94,57,77,68,77,186
10232,Lü Wenjun,"ST, RW, LW",65,65,575000.0,7000.0,32,2025.0,3,3,79,60,61,64,60,59,70,66,58,64,61,78,79,75,45,60,36,75,62,185
14489,Zhou Tong,"LM, LWB",61,61,275000.0,3000.0,31,2021.0,4,3,79,52,57,60,64,49,42,57,48,60,58,74,83,62,53,49,46,78,59,171
14497,D. Tutonda,"LB, LWB",61,64,400000.0,2000.0,25,2023.0,2,2,79,43,49,62,56,42,45,52,39,60,58,79,79,66,47,52,40,82,34,180
6606,N. Peñailillo,"LWB, LB",68,68,1100000.0,6000.0,29,2021.0,2,3,79,62,64,62,68,59,59,65,51,62,63,74,83,81,81,61,70,70,49,186
18438,Wen Jiabao,"LB, LWB",53,61,200000.0,2000.0,22,2022.0,3,2,79,45,47,52,50,47,35,49,38,48,54,77,81,52,61,56,32,73,48,177
3070,A. Velasco,"LM, LW, ST",73,85,7000000.0,4000.0,18,2023.0,3,4,79,66,66,80,64,64,57,70,59,79,77,82,77,65,67,71,49,90,49,167
13455,K. Hansen,"LW, RM",62,62,425000.0,1000.0,26,2021.0,3,2,79,56,56,64,52,57,44,61,45,62,64,78,79,67,42,56,43,72,42,180
2130,S. Boufal,"LM, LW",74,74,4500000.0,21000.0,27,2024.0,4,4,79,66,72,79,70,62,35,75,70,79,79,81,77,51,47,73,63,89,69,175
10850,D. Cleonise,"LW, RW",65,75,1500000.0,2000.0,19,2023.0,3,4,79,59,61,68,62,60,51,64,54,69,67,81,77,51,50,62,44,72,62,177
4359,A. Lucoqui,"LB, LM, LWB",71,76,2600000.0,12000.0,23,2024.0,4,2,79,44,59,67,64,32,58,63,37,68,65,76,81,75,75,64,35,75,38,180
601,Munir,"LW, RW, ST",79,80,21000000.0,33000.0,25,2023.0,3,4,79,78,75,82,73,79,77,80,80,82,83,82,76,72,58,78,67,83,66,175
7238,A. Mendy,"LB, LWB",68,71,1500000.0,7000.0,26,2023.0,3,2,79,34,62,59,70,32,61,64,26,58,62,77,81,73,65,54,34,65,37,180
8102,B. Riveros,"LWB, LB",67,76,2200000.0,4000.0,23,2024.0,3,3,79,36,56,70,70,25,41,63,25,70,67,80,79,69,54,64,32,86,40,178
16048,D. Ingham,"LWB, RWB",59,65,350000.0,500.0,22,2023.0,3,2,79,42,52,62,57,41,45,56,42,60,59,78,80,67,48,57,28,73,34,186
10823,L. Pavia,"LM, LW",65,69,1000000.0,500.0,22,2021.0,2,2,79,47,61,60,58,56,39,64,32,58,55,80,78,84,53,64,42,77,35,170
2889,Thio Rolim,"LW, LM",73,73,3400000.0,15000.0,25,2024.0,2,2,79,69,69,73,77,70,55,69,61,76,71,77,80,56,42,79,54,73,64,169
6911,Leonardo Lopes,"CM, LW, CDM",68,75,2400000.0,5000.0,22,2024.0,3,3,79,61,66,73,59,62,55,74,50,70,71,89,70,72,58,62,42,89,56,168
3366,M. Lowe,"LB, LWB",72,79,4500000.0,16000.0,24,2022.0,3,3,79,46,63,72,64,41,66,67,41,74,73,78,80,69,63,66,38,70,50,175
3705,Carlitos,"ST, CAM, LW",72,72,2000000.0,750.0,31,2023.0,2,4,79,73,68,75,63,74,62,69,68,74,72,81,77,71,71,74,73,82,68,177
1903,Bruno Tabata,"RW, LW",75,81,9000000.0,12000.0,24,2025.0,3,4,79,67,71,80,74,63,56,71,68,82,79,82,77,74,56,74,69,78,65,175
9578,J. Chougrani,"CB, LWB, LM",66,66,700000.0,2000.0,30,2023.0,2,2,79,28,53,57,63,26,68,64,28,53,63,74,83,75,58,28,27,60,30,185
1114,B. Sosa,"LWB, LM",77,82,15000000.0,23000.0,23,2025.0,2,3,79,43,75,75,86,36,64,74,35,76,76,78,79,78,65,64,55,72,31,187
6998,T. Nishimura,"ST, CF, LW",68,72,1800000.0,2000.0,24,2022.0,3,2,80,67,58,65,61,70,61,63,64,66,65,81,80,78,63,70,42,68,62,178
13492,B. Dickenson,"LW, RW, LB",62,62,400000.0,3000.0,28,2022.0,3,3,80,58,57,63,63,57,51,55,56,62,60,81,80,69,60,58,62,79,54,184
9777,Chiquinho,"LW, LM",66,76,1900000.0,2000.0,21,2024.0,3,2,80,61,58,69,63,64,52,59,49,74,68,79,80,64,33,60,47,63,65,179
5218,Aylton Boa Morte,"RW, LW",70,70,1700000.0,6000.0,27,2022.0,5,3,80,64,61,72,65,64,52,64,52,75,70,76,83,82,65,70,47,74,63,182
7047,Gleison,"LW, RW",68,69,1400000.0,4000.0,26,2022.0,3,3,80,64,62,71,67,60,53,61,67,72,68,81,79,70,46,64,64,79,65,177
16911,M. Franke,LW,58,70,475000.0,500.0,19,2023.0,3,2,80,53,49,61,46,56,38,56,42,60,57,83,78,56,32,49,36,79,47,175
13682,D. Udoh,"ST, RW, LW",62,67,600000.0,2000.0,24,2023.0,4,3,80,59,51,64,49,60,57,56,53,62,62,79,81,71,36,61,41,81,58,183
2399,Barrenetxea,"LW, ST, RW",74,83,9000000.0,17000.0,19,2027.0,4,4,80,69,62,79,70,73,60,66,66,81,76,84,77,64,35,71,26,85,59,175
13279,J. van der Sluijs,"LW, CAM",63,72,1000000.0,2000.0,19,2023.0,3,2,80,51,55,65,57,52,47,62,40,64,64,81,80,55,33,58,32,70,45,180
17298,A. Ademi,"LW, RW",57,67,375000.0,1000.0,22,2024.0,3,3,80,53,40,66,41,58,31,41,43,71,62,81,80,62,33,42,36,76,45,173
10399,J. Okita,"ST, LW, RW",65,70,1100000.0,3000.0,24,2022.0,3,3,80,62,55,68,56,63,50,61,62,66,68,77,83,74,51,64,35,72,53,181
13775,R. Clampin,"LWB, LB",62,71,850000.0,2000.0,22,2023.0,3,2,80,41,53,60,60,41,50,55,30,60,56,78,82,73,53,53,46,72,40,180
5201,D. Johnsen,LW,70,74,2300000.0,11000.0,23,2024.0,2,4,80,60,67,72,69,60,40,67,60,73,70,84,76,67,48,66,50,78,46,185
3658,Lourency,"LW, RW",72,75,3100000.0,12000.0,25,2024.0,4,4,80,71,67,76,67,67,51,68,71,76,74,79,80,78,62,71,68,84,66,178
118,J. Grealish,"LW, LM, CAM",84,85,50500000.0,180000.0,25,2027.0,3,4,80,76,83,88,81,77,36,85,72,89,88,81,79,80,60,81,74,85,58,180
9749,M. Rogers,LW,66,84,2200000.0,4000.0,18,2022.0,4,3,80,65,60,65,62,65,49,64,56,70,64,76,83,66,43,62,47,58,60,187
8055,K. Edwards,"LM, LW, RM",67,73,1600000.0,4000.0,23,2024.0,3,4,80,55,63,72,64,54,45,62,48,72,70,78,81,66,50,58,60,80,55,172
5334,S. McCallum,"LWB, LB",70,80,3300000.0,12000.0,20,2022.0,3,3,80,56,63,67,67,52,62,65,51,69,67,80,80,70,67,59,63,65,45,183
83,A. Griezmann,"ST, LW, RW",85,85,53000000.0,220000.0,30,2022.0,3,4,80,84,84,87,83,84,83,84,86,85,89,80,80,86,73,89,85,92,79,176
5008,S. Gümüş,"RW, ST, LW",70,70,1700000.0,26000.0,27,2023.0,3,3,80,68,67,72,64,65,58,69,66,70,72,82,79,72,59,69,59,83,59,179
141,C. Vela,"RW, LW, CAM",83,83,29000000.0,17000.0,32,2022.0,2,4,80,82,78,84,78,85,67,81,82,84,85,81,80,69,57,84,71,80,72,177
6923,C. Kirk,"LW, LM",68,74,1900000.0,4000.0,23,2025.0,3,3,80,63,63,70,66,63,40,63,50,68,66,80,80,84,43,64,58,84,57,185
12836,D. Grant,"LM, RM, LW",63,74,1100000.0,2000.0,21,2025.0,2,3,80,55,55,65,60,58,49,56,49,65,61,81,80,70,42,56,38,80,56,178
969,A. Masuaku,"LWB, LB",77,78,11000000.0,56000.0,27,2024.0,2,4,80,63,72,79,78,55,63,75,61,82,78,77,82,78,65,65,48,77,49,179
981,F. Angileri,"LB, LWB",77,78,11000000.0,17000.0,27,2023.0,3,3,80,68,74,74,81,63,61,73,69,74,71,78,82,90,77,71,63,82,65,184
10632,D. Wenzel-Halls,"ST, LW",65,72,1400000.0,900.0,23,2024.0,3,3,80,68,51,67,28,70,56,59,56,66,64,80,80,84,56,70,45,84,60,175
8395,K. Cabral,"LM, ST, LW",67,76,2300000.0,2000.0,21,2025.0,3,3,80,59,59,70,60,60,55,62,49,74,69,81,79,66,33,64,46,74,57,183
988,T. Bongonda,"LW, CF",77,79,13000000.0,19000.0,25,2023.0,3,4,80,71,72,82,70,71,49,74,66,83,82,86,75,70,56,76,72,83,62,177
5640,M. Odubajo,"RWB, RB, LWB",69,69,1300000.0,8000.0,27,2022.0,3,3,80,56,62,67,60,55,63,64,31,67,64,78,81,63,69,62,42,77,51,177
486,Laure Santeiro,"CAM, LM, LW",80,80,25000000.0,23000.0,21,2024.0,5,4,80,72,77,82,73,72,44,79,67,82,82,87,75,67,41,82,75,85,74,171
11734,J. Yeboah,"RW, LW",64,72,1300000.0,2000.0,21,2023.0,3,3,80,56,53,68,58,58,59,58,50,67,65,80,80,64,37,55,36,81,42,170
10240,J. Vidales,"RW, LW",65,65,700000.0,500.0,29,2021.0,3,3,80,58,61,65,62,57,47,63,50,61,66,77,83,48,29,61,48,81,61,180
6735,Welinton Júnior,"ST, LW, RW",68,68,1200000.0,4000.0,28,2022.0,3,3,80,70,61,73,61,67,61,64,70,71,73,82,78,66,45,71,52,88,66,175
9052,Wu Xinghan,"LM, LW",66,66,850000.0,6000.0,28,2022.0,4,3,80,59,60,65,64,60,64,63,52,64,64,81,80,71,59,65,56,81,54,183
5770,D. Holmes,"RW, LW, CM",69,69,1500000.0,6000.0,26,2024.0,3,3,80,58,66,73,67,56,53,69,61,71,70,87,74,67,54,65,48,85,54,168
1110,A. Nwakaeme,"LW, LM",77,77,8500000.0,30000.0,32,2022.0,4,4,80,76,74,79,75,75,68,77,68,82,80,77,82,81,53,75,60,76,68,185
10110,G. Rólantsson,"RB, RW, LW",65,65,650000.0,2000.0,28,2022.0,4,3,80,61,60,64,64,64,65,65,48,63,65,78,82,64,50,60,29,66,57,187
12291,J. Bowery,"ST, LW",63,63,475000.0,5000.0,29,2022.0,3,3,80,60,50,62,54,62,62,59,51,63,59,77,83,83,60,58,31,69,55,185
12366,J. Caprice,"RWB, LWB",63,63,425000.0,3000.0,28,2022.0,4,2,80,50,55,60,59,48,50,52,43,60,56,80,80,71,55,58,42,70,43,179
4400,A. Chatzigiovanis,"RW, LW, RM",71,77,3000000.0,600.0,24,2022.0,4,3,80,62,68,74,70,63,55,68,59,76,72,82,78,65,64,67,65,77,55,175
11699,D. Butterworth,"ST, CAM, LW",64,75,1300000.0,8000.0,21,2022.0,3,3,80,62,49,65,39,66,51,58,44,62,64,83,78,62,62,65,36,73,60,178
9276,C. Pring,"LB, LWB, LM",66,72,1300000.0,8000.0,23,2023.0,2,2,80,46,56,63,62,45,54,57,31,64,60,78,82,75,55,56,50,70,44,185
6186,A. Layouni,LW,69,69,1400000.0,3000.0,28,2023.0,4,3,80,63,62,68,69,63,56,63,62,71,69,77,82,79,32,66,53,71,57,191
